Id	Life	AttackNormal	DefenseNormal	Crit
30120010	0x000000347D709028	0x0000000000000000	0x0000000000000000	0x00000002547AE068
30130010	0x0000004C7D708728	0x0000000000000000	0x0000000000000000	0x00000003547AE008
30130011	0x000000842E144950	0x0000000000000000	0x0000000000000000	0x00000005BAE14588
30130012	0x0000010E7D703E68	0x0000000000000000	0x0000000000000000	0x0000000BBAE14348
30130020	0x0000004AFD7087B8	0x0000000000000000	0x0000000000000000	0x00000003547AE008
30130021	0x00000081970A0CD8	0x0000000000000000	0x0000000000000000	0x00000005BAE14588
30130022	0x0000010930A37398	0x0000000000000000	0x0000000000000000	0x0000000BBAE14348
30140010	0x00000066E3D6E3A8	0x0000000000000000	0x0000000000000000	0x00000004C28F5A60
30140011	0x000000C626661C18	0x0000000000000000	0x0000000000000000	0x000000093FFFFC88
30140012	0x000001AED998F808	0x0000000000000000	0x0000000000000000	0x000000141C28EE38
30140013	0x0000034B7AE00B60	0x0000000000000000	0x0000000000000000	0x000000273D709520
30140020	0x00000066E3D6E3A8	0x0000000000000000	0x0000000000000000	0x00000004AB851CF8
30140021	0x000000C626661C18	0x0000000000000000	0x0000000000000000	0x0000000911EB81B8
30140022	0x000001AED998F808	0x0000000000000000	0x0000000000000000	0x00000013B851E420
30140023	0x0000034B7AE00B60	0x0000000000000000	0x0000000000000000	0x000000267851DD18
30140030	0x00000068FD707C78	0x0000000000000000	0x0000000000000000	0x00000004AB851CF8
30140031	0x000000CA30A38B38	0x0000000000000000	0x0000000000000000	0x0000000911EB81B8
30140032	0x000001B7A3D66560	0x0000000000000000	0x0000000000000000	0x00000013B851E420
30140033	0x0000035CB0A29448	0x0000000000000000	0x0000000000000000	0x000000267851DD18
30140040	0x0000006B170A1548	0x0000000000000000	0x0000000000000000	0x00000004947ADF90
30140041	0x000000CE3AE0FA58	0x0000000000000000	0x0000000000000000	0x00000008E3D706E8
30140042	0x000001C06E13D2B8	0x0000000000000000	0x0000000000000000	0x00000013547ADA08
30140043	0x0000036DE66651D3	0x0000000000000000	0x0000000000000000	0x00000025B3333251
30140060	0x00000068FD707C78	0x0000000000000000	0x0000000000000000	0x00000004AB851CF8
30140061	0x000000CA30A38B38	0x0000000000000000	0x0000000000000000	0x0000000911EB81B8
30140062	0x000001B7A3D66560	0x0000000000000000	0x0000000000000000	0x00000013B851E420
30140063	0x0000035CB0A29448	0x0000000000000000	0x0000000000000000	0x000000267851DD18
30150010	0x000000844A3D3F08	0x0000000000000000	0x0000000000000000	0x000000061EB84FA0
30150011	0x000001089709DA38	0x0000000000000000	0x0000000000000000	0x0000000C3D709F40
30150012	0x000001B4947A3D90	0x0000000000000000	0x0000000000000000	0x00000014333332BA
30150013	0x0000028835C19C48	0x0000000000000000	0x0000000000000000	0x0000001DD70A3240
30150014	0x000003837ADFF660	0x0000000000000000	0x0000000000000000	0x00000029428F4CB0
30150020	0x000000844A3D3F08	0x0000000000000000	0x0000000000000000	0x0000000600000000
30150021	0x000001089709DA38	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30150022	0x000001B4947A3D90	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30150023	0x0000028835C19C48	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30150024	0x000003837ADFF660	0x0000000000000000	0x0000000000000000	0x0000002873332408
30150030	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x00000005E147ABE0
30150031	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000BC28F57C0
30150032	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013666665F2
30150033	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001CAB8513F8
30150034	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x00000027A3D6FB60
30150040	0x00000089B0A3A368	0x0000000000000000	0x0000000000000000	0x00000005E147ABE0
30150041	0x0000011363D6A2F8	0x0000000000000000	0x0000000000000000	0x0000000BC28F57C0
30150042	0x000001C666665BC0	0x0000000000000000	0x0000000000000000	0x00000013666665F2
30150043	0x000002A2AB8421B8	0x0000000000000000	0x0000000000000000	0x0000001CAB8513F8
30150044	0x000003A833331D42	0x0000000000000000	0x0000000000000000	0x00000027A3D6FB60
30150050	0x00000089B0A3A368	0x0000000000000000	0x0000000000000000	0x0000000600000000
30150051	0x0000011363D6A2F8	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30150052	0x000001C666665BC0	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30150053	0x000002A2AB8421B8	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30150054	0x000003A833331D42	0x0000000000000000	0x0000000000000000	0x0000002873332408
30150060	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30150061	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30150062	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30150063	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30150064	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30150070	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x00000005E147ABE0
30150071	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000BC28F57C0
30150072	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013666665F2
30150073	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001CAB8513F8
30150074	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x00000027A3D6FB60
30150080	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30150081	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30150082	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30150083	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30150084	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30150090	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30150091	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30150092	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30150093	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30150094	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30150500	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30150501	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30150502	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30150503	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30150504	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30150550	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30150551	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30150552	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30150553	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30150554	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30150560	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30150561	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30150562	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30150563	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30150564	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30160010	0x00000092FD706CB8	0x0000000000000000	0x0000000000000000	0x00000006CCCCCCA4
30160011	0x000001385EB7DCC8	0x0000000000000000	0x0000000000000000	0x0000000E73332DC8
30160012	0x0000020F47AD4EC0	0x0000000000000000	0x0000000000000000	0x000000183FFFF6E8
30160013	0x00000317BAE01EC8	0x0000000000000000	0x0000000000000000	0x000000246147A070
30160014	0x00000451B8504CE0	0x0000000000000000	0x0000000000000000	0x0000003311EB71F8
30160020	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x000000068A3D6E30
30160021	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000DE3D70508
30160022	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x000000174A3D67E8
30160023	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000022F5C28240
30160024	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003111EB72B8
30160030	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30160031	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30160032	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30160033	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30160034	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30160040	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x00000006CCCCCCA4
30160041	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000E73332DC8
30160042	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x000000183FFFF6E8
30160043	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x000000246147A070
30160044	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003311EB71F8
30160050	0x000000923D706D00	0x0000000000000000	0x0000000000000000	0x00000006CCCCCCA4
30160051	0x00000136C51E43C8	0x0000000000000000	0x0000000000000000	0x0000000E73332DC8
30160052	0x0000020C970978B8	0x0000000000000000	0x0000000000000000	0x000000183FFFF6E8
30160053	0x00000313B0A2AFA8	0x0000000000000000	0x0000000000000000	0x000000246147A070
30160054	0x0000044C147944C0	0x0000000000000000	0x0000000000000000	0x0000003311EB71F8
30160060	0x000000923D706D00	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30160061	0x00000136C51E43C8	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30160062	0x0000020C970978B8	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30160063	0x00000313B0A2AFA8	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30160064	0x0000044C147944C0	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30160070	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30160071	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30160072	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30160073	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30160074	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30160080	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30160081	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30160082	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30160083	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30160084	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30160090	0x00000098FD706A78	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30160091	0x000001451C287BD8	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30160092	0x00000224CCCCBFF0	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30160093	0x000003380CCB97C8	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30160094	0x0000047EDC274630	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30160100	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30160101	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30160102	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30160103	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30160104	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30160110	0x00000099BD706A30	0x0000000000000000	0x0000000000000000	0x000000067FFFFFD9
30160111	0x00000146B5C214D8	0x0000000000000000	0x0000000000000000	0x0000000DD1EB7FF0
30160112	0x000002277D6FD508	0x0000000000000000	0x0000000000000000	0x000000172E147230
30160113	0x0000033C170906E8	0x0000000000000000	0x0000000000000000	0x00000022C7AE0770
30160114	0x000004847FFFE4E5	0x0000000000000000	0x0000000000000000	0x00000030D1EB72D0
30160120	0x000000917D706D48	0x0000000000000000	0x0000000000000000	0x000000067FFFFFD9
30160121	0x000001352E1406F0	0x0000000000000000	0x0000000000000000	0x0000000DD1EB7FF0
30160122	0x00000209E6665A2B	0x0000000000000000	0x0000000000000000	0x000000172E147230
30160123	0x0000030FA6654088	0x0000000000000000	0x0000000000000000	0x00000022C7AE0770
30160124	0x0000044670A23CA0	0x0000000000000000	0x0000000000000000	0x00000030D1EB72D0
30160130	0x000000923D706D00	0x0000000000000000	0x0000000000000000	0x000000067FFFFFD9
30160131	0x00000136C51E43C8	0x0000000000000000	0x0000000000000000	0x0000000DD1EB7FF0
30160132	0x0000020C970978B8	0x0000000000000000	0x0000000000000000	0x000000172E147230
30160133	0x00000313B0A2AFA8	0x0000000000000000	0x0000000000000000	0x00000022C7AE0770
30160134	0x0000044C147944C0	0x0000000000000000	0x0000000000000000	0x00000030D1EB72D0
30160140	0x000000923D706D00	0x0000000000000000	0x0000000000000000	0x00000006CCCCCCA4
30160141	0x00000136C51E43C8	0x0000000000000000	0x0000000000000000	0x0000000E73332DC8
30160142	0x0000020C970978B8	0x0000000000000000	0x0000000000000000	0x000000183FFFF6E8
30160143	0x00000313B0A2AFA8	0x0000000000000000	0x0000000000000000	0x000000246147A070
30160144	0x0000044C147944C0	0x0000000000000000	0x0000000000000000	0x0000003311EB71F8
30160150	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x000000068A3D6E30
30160151	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000DE3D70508
30160152	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x000000174A3D67E8
30160153	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000022F5C28240
30160154	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003111EB72B8
30160160	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30160161	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30160162	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30160163	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30160164	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30210010	0x0000001E00000000	0x0000000000000000	0x0000000000000000	0x00000001547AE0C8
30220010	0x000000347D709028	0x0000000000000000	0x0000000000000000	0x00000002547AE068
30230010	0x0000004C7D708728	0x0000000000000000	0x0000000000000000	0x00000003547AE008
30230011	0x000000842E144950	0x0000000000000000	0x0000000000000000	0x00000005BAE14588
30230012	0x0000010E7D703E68	0x0000000000000000	0x0000000000000000	0x0000000BBAE14348
30230020	0x0000004AFD7087B8	0x0000000000000000	0x0000000000000000	0x00000003547AE008
30230021	0x00000081970A0CD8	0x0000000000000000	0x0000000000000000	0x00000005BAE14588
30230022	0x0000010930A37398	0x0000000000000000	0x0000000000000000	0x0000000BBAE14348
30240010	0x00000066E3D6E3A8	0x0000000000000000	0x0000000000000000	0x00000004C28F5A60
30240011	0x000000C626661C18	0x0000000000000000	0x0000000000000000	0x000000093FFFFC88
30240012	0x000001AED998F808	0x0000000000000000	0x0000000000000000	0x000000141C28EE38
30240013	0x0000034B7AE00B60	0x0000000000000000	0x0000000000000000	0x000000273D709520
30240020	0x00000066E3D6E3A8	0x0000000000000000	0x0000000000000000	0x00000004AB851CF8
30240021	0x000000C626661C18	0x0000000000000000	0x0000000000000000	0x0000000911EB81B8
30240022	0x000001AED998F808	0x0000000000000000	0x0000000000000000	0x00000013B851E420
30240023	0x0000034B7AE00B60	0x0000000000000000	0x0000000000000000	0x000000267851DD18
30240030	0x00000068FD707C78	0x0000000000000000	0x0000000000000000	0x00000004AB851CF8
30240031	0x000000CA30A38B38	0x0000000000000000	0x0000000000000000	0x0000000911EB81B8
30240032	0x000001B7A3D66560	0x0000000000000000	0x0000000000000000	0x00000013B851E420
30240033	0x0000035CB0A29448	0x0000000000000000	0x0000000000000000	0x000000267851DD18
30240040	0x0000006B170A1548	0x0000000000000000	0x0000000000000000	0x00000004947ADF90
30240041	0x000000CE3AE0FA58	0x0000000000000000	0x0000000000000000	0x00000008E3D706E8
30240042	0x000001C06E13D2B8	0x0000000000000000	0x0000000000000000	0x00000013547ADA08
30240043	0x0000036DE66651D3	0x0000000000000000	0x0000000000000000	0x00000025B3333251
30240060	0x00000068FD707C78	0x0000000000000000	0x0000000000000000	0x00000004AB851CF8
30240061	0x000000CA30A38B38	0x0000000000000000	0x0000000000000000	0x0000000911EB81B8
30240062	0x000001B7A3D66560	0x0000000000000000	0x0000000000000000	0x00000013B851E420
30240063	0x0000035CB0A29448	0x0000000000000000	0x0000000000000000	0x000000267851DD18
30250010	0x000000844A3D3F08	0x0000000000000000	0x0000000000000000	0x000000061EB84FA0
30250011	0x000001089709DA38	0x0000000000000000	0x0000000000000000	0x0000000C3D709F40
30250012	0x000001B4947A3D90	0x0000000000000000	0x0000000000000000	0x00000014333332BA
30250013	0x0000028835C19C48	0x0000000000000000	0x0000000000000000	0x0000001DD70A3240
30250014	0x000003837ADFF660	0x0000000000000000	0x0000000000000000	0x00000029428F4CB0
30250020	0x000000844A3D3F08	0x0000000000000000	0x0000000000000000	0x0000000600000000
30250021	0x000001089709DA38	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30250022	0x000001B4947A3D90	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30250023	0x0000028835C19C48	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30250024	0x000003837ADFF660	0x0000000000000000	0x0000000000000000	0x0000002873332408
30250030	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x00000005E147ABE0
30250031	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000BC28F57C0
30250032	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013666665F2
30250033	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001CAB8513F8
30250034	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x00000027A3D6FB60
30250040	0x00000089B0A3A368	0x0000000000000000	0x0000000000000000	0x00000005E147ABE0
30250041	0x0000011363D6A2F8	0x0000000000000000	0x0000000000000000	0x0000000BC28F57C0
30250042	0x000001C666665BC0	0x0000000000000000	0x0000000000000000	0x00000013666665F2
30250043	0x000002A2AB8421B8	0x0000000000000000	0x0000000000000000	0x0000001CAB8513F8
30250044	0x000003A833331D42	0x0000000000000000	0x0000000000000000	0x00000027A3D6FB60
30250050	0x00000089B0A3A368	0x0000000000000000	0x0000000000000000	0x0000000600000000
30250051	0x0000011363D6A2F8	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30250052	0x000001C666665BC0	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30250053	0x000002A2AB8421B8	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30250054	0x000003A833331D42	0x0000000000000000	0x0000000000000000	0x0000002873332408
30250060	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30250061	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30250062	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30250063	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30250064	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30250070	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x00000005E147ABE0
30250071	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000BC28F57C0
30250072	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013666665F2
30250073	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001CAB8513F8
30250074	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x00000027A3D6FB60
30250080	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30250081	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30250082	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30250083	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30250084	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30250090	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30250091	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30250092	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30250093	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30250094	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30250500	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30250501	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30250502	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30250503	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30250504	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30250550	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30250551	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30250552	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30250553	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30250554	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30250560	0x00000086FD707138	0x0000000000000000	0x0000000000000000	0x0000000600000000
30250561	0x0000010DFD703E98	0x0000000000000000	0x0000000000000000	0x0000000C00000000
30250562	0x000001BD7D6FFCC8	0x0000000000000000	0x0000000000000000	0x00000013CCCCCC56
30250563	0x0000029570A2DF00	0x0000000000000000	0x0000000000000000	0x0000001D3FFFF508
30250564	0x00000395D708E540	0x0000000000000000	0x0000000000000000	0x0000002873332408
30260010	0x00000092FD706CB8	0x0000000000000000	0x0000000000000000	0x00000006CCCCCCA4
30260011	0x000001385EB7DCC8	0x0000000000000000	0x0000000000000000	0x0000000E73332DC8
30260012	0x0000020F47AD4EC0	0x0000000000000000	0x0000000000000000	0x000000183FFFF6E8
30260013	0x00000317BAE01EC8	0x0000000000000000	0x0000000000000000	0x000000246147A070
30260014	0x00000451B8504CE0	0x0000000000000000	0x0000000000000000	0x0000003311EB71F8
30260020	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x000000068A3D6E30
30260021	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000DE3D70508
30260022	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x000000174A3D67E8
30260023	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000022F5C28240
30260024	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003111EB72B8
30260030	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30260031	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30260032	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30260033	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30260034	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30260040	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x00000006CCCCCCA4
30260041	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000E73332DC8
30260042	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x000000183FFFF6E8
30260043	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x000000246147A070
30260044	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003311EB71F8
30260050	0x000000923D706D00	0x0000000000000000	0x0000000000000000	0x00000006CCCCCCA4
30260051	0x00000136C51E43C8	0x0000000000000000	0x0000000000000000	0x0000000E73332DC8
30260052	0x0000020C970978B8	0x0000000000000000	0x0000000000000000	0x000000183FFFF6E8
30260053	0x00000313B0A2AFA8	0x0000000000000000	0x0000000000000000	0x000000246147A070
30260054	0x0000044C147944C0	0x0000000000000000	0x0000000000000000	0x0000003311EB71F8
30260060	0x000000923D706D00	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30260061	0x00000136C51E43C8	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30260062	0x0000020C970978B8	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30260063	0x00000313B0A2AFA8	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30260064	0x0000044C147944C0	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30260070	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30260071	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30260072	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30260073	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30260074	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30260080	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30260081	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30260082	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30260083	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30260084	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30260090	0x00000098FD706A78	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30260091	0x000001451C287BD8	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30260092	0x00000224CCCCBFF0	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30260093	0x000003380CCB97C8	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30260094	0x0000047EDC274630	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30260100	0x00000095FD706B98	0x0000000000000000	0x0000000000000000	0x00000006AB851C38
30260101	0x0000013EBD702C50	0x0000000000000000	0x0000000000000000	0x0000000E2B851968
30260102	0x0000021A0A3CA6E0	0x0000000000000000	0x0000000000000000	0x00000017C51EAF68
30260103	0x00000327E3D5DB48	0x0000000000000000	0x0000000000000000	0x00000023AB851158
30260104	0x000004684A3BC988	0x0000000000000000	0x0000000000000000	0x0000003211EB7258
30260110	0x00000099BD706A30	0x0000000000000000	0x0000000000000000	0x000000067FFFFFD9
30260111	0x00000146B5C214D8	0x0000000000000000	0x0000000000000000	0x0000000DD1EB7FF0
30260112	0x000002277D6FD508	0x0000000000000000	0x0000000000000000	0x000000172E147230
30260113	0x0000033C170906E8	0x0000000000000000	0x0000000000000000	0x00000022C7AE0770
