Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
6319	113426	2	62010			4	40000
6320	113426	3	62010			10	100000
6321	113427	0	60469				
6322	113427	1	60469				
6323	114301	1	60001			1	2000
6324	114301	2	60002			1	3000
6325	114301	3	60003			1	4000
6326	114301	4	60004			1	5000
6327	114301	5	60005			2	6000
6328	114301	6	60006			2	7000
6329	114301	7	60007			2	8000
6330	114301	8	60008			2	9000
6331	114301	9	60009			2	10000
6332	114301	10	60010			3	12000
6333	114301	11	60011			3	14000
6334	114301	12	60012			3	16000
6335	114301	13	60013			3	18000
6336	114301	14	60014			3	20000
6337	114301	15	60015			5	22000
6338	114301	16	60016			5	24000
6339	114301	17	60017			5	26000
6340	114301	18					
6341	114306	1	60101			1	2000
6342	114306	2	60102			1	3000
6343	114306	3	60103			1	4000
6344	114306	4	60104			1	5000
6345	114306	5	60105			2	6000
6346	114306	6	60106			2	7000
6347	114306	7	60107			2	8000
6348	114306	8	60108			2	9000
6349	114306	9	60109			2	10000
6350	114306	10	60110			3	12000
6351	114306	11	60111			3	14000
6352	114306	12	60112			3	16000
6353	114306	13	60113			3	18000
6354	114306	14	60114			3	20000
6355	114306	15	60115			5	22000
6356	114306	16	60116			5	24000
6357	114306	17	60117			5	26000
6358	114306	18					
6359	114311	1	60201			1	2000
6360	114311	2	60202			1	3000
6361	114311	3	60203			1	4000
6362	114311	4	60204			1	5000
6363	114311	5	60205			2	6000
6364	114311	6	60206			2	7000
6365	114311	7	60207			2	8000
6366	114311	8	60208			2	9000
6367	114311	9	60209			2	10000
6368	114311	10	60210			3	12000
6369	114311	11	60211			3	14000
6370	114311	12	60212			3	16000
6371	114311	13	60213			3	18000
6372	114311	14	60214			3	20000
6373	114311	15	60215			5	22000
6374	114311	16	60216			5	24000
6375	114311	17	60217			5	26000
6376	114311	18					
6377	114316	1	60001			1	2000
6378	114316	2	60002			1	3000
6379	114316	3	60003			1	4000
6380	114316	4	60004			1	5000
6381	114316	5	60005			2	6000
6382	114316	6	60006			2	7000
6383	114316	7	60007			2	8000
6384	114316	8	60008			2	9000
6385	114316	9	60009			2	10000
6386	114316	10	60010			3	12000
6387	114316	11	60011			3	14000
6388	114316	12	60012			3	16000
6389	114316	13	60013			3	18000
6390	114316	14	60014			3	20000
6391	114316	15	60015			5	22000
6392	114316	16	60016			5	24000
6393	114316	17	60017			5	26000
6394	114316	18					
6395	114317	1	60101			1	2000
6396	114317	2	60102			1	3000
6397	114317	3	60103			1	4000
6398	114317	4	60104			1	5000
6399	114317	5	60105			2	6000
6400	114317	6	60106			2	7000
6401	114317	7	60107			2	8000
6402	114317	8	60108			2	9000
6403	114317	9	60109			2	10000
6404	114317	10	60110			3	12000
6405	114317	11	60111			3	14000
6406	114317	12	60112			3	16000
6407	114317	13	60113			3	18000
6408	114317	14	60114			3	20000
6409	114317	15	60115			5	22000
6410	114317	16	60116			5	24000
6411	114317	17	60117			5	26000
6412	114317	18					
6413	114318	1	60501			1	2000
6414	114318	2	60502			1	3000
6415	114318	3	60503			1	4000
6416	114318	4	60504			1	5000
6417	114318	5	60505			2	6000
6418	114318	6	60506			2	7000
6419	114318	7	60507			2	8000
6420	114318	8	60508			2	9000
6421	114318	9	60509			2	10000
6422	114318	10	60510			3	12000
6423	114318	11	60511			3	14000
6424	114318	12	60512			3	16000
6425	114318	13	60513			3	18000
6426	114318	14	60514			3	20000
6427	114318	15	60515			5	22000
6428	114318	16	60516			5	24000
6429	114318	17	60517			5	26000
6430	114318	18					
6431	114321	1	60201			1	2000
6432	114321	2	60202			1	3000
6433	114321	3	60203			1	4000
6434	114321	4	60204			1	5000
6435	114321	5	60205			2	6000
6436	114321	6	60206			2	7000
6437	114321	7	60207			2	8000
6438	114321	8	60208			2	9000
6439	114321	9	60209			2	10000
6440	114321	10	60210			3	12000
6441	114321	11	60211			3	14000
6442	114321	12	60212			3	16000
6443	114321	13	60213			3	18000
6444	114321	14	60214			3	20000
6445	114321	15	60215			5	22000
6446	114321	16	60216			5	24000
6447	114321	17	60217			5	26000
6448	114321	18					
6449	114322	0	61002			3	25000
6450	114322	1	61002			3	25000
6451	114323	1	60301	61301		1	2000
6452	114323	2	60302	61302		1	3000
6453	114323	3	60303	61303		1	4000
6454	114323	4	60304	61304		1	5000
6455	114323	5	60305	61305		2	6000
6456	114323	6	60306	61306		2	7000
6457	114323	7	60307	61307		2	8000
6458	114323	8	60308	61308		2	9000
6459	114323	9	60309	61309		2	10000
6460	114323	10	60310	61310		3	12000
6461	114323	11	60311	61311		3	14000
6462	114323	12	60312	61312		3	16000
6463	114323	13	60313	61313		3	18000
6464	114323	14	60314	61314		3	20000
6465	114323	15	60315	61315		5	22000
6466	114323	16	60316	61316		5	24000
6467	114323	17	60317	61317		5	26000
6468	114323	18					
6469	114324	0	61004			5	50000
6470	114324	1	61004			5	50000
6471	114325	0	61005			7	75000
6472	114325	1	61005			7	75000
6473	114326	0	61006			10	100000
6474	114326	1	61006			10	100000
6475	114327	0	60424				
6476	114327	1	60424				
6477	114401	1	60001			1	2000
6478	114401	2	60002			1	3000
6479	114401	3	60003			1	4000
6480	114401	4	60004			1	5000
6481	114401	5	60005			2	6000
6482	114401	6	60006			2	7000
6483	114401	7	60007			2	8000
6484	114401	8	60008			2	9000
6485	114401	9	60009			2	10000
6486	114401	10	60010			3	12000
6487	114401	11	60011			3	14000
6488	114401	12	60012			3	16000
6489	114401	13	60013			3	18000
6490	114401	14	60014			3	20000
6491	114401	15	60015			5	22000
6492	114401	16	60016			5	24000
6493	114401	17	60017			5	26000
6494	114401	18					
6495	114406	1	60101			1	2000
6496	114406	2	60102			1	3000
6497	114406	3	60103			1	4000
6498	114406	4	60104			1	5000
6499	114406	5	60105			2	6000
6500	114406	6	60106			2	7000
6501	114406	7	60107			2	8000
6502	114406	8	60108			2	9000
6503	114406	9	60109			2	10000
6504	114406	10	60110			3	12000
6505	114406	11	60111			3	14000
6506	114406	12	60112			3	16000
6507	114406	13	60113			3	18000
6508	114406	14	60114			3	20000
6509	114406	15	60115			5	22000
6510	114406	16	60116			5	24000
6511	114406	17	60117			5	26000
6512	114406	18					
6513	114411	1	60201			1	2000
6514	114411	2	60202			1	3000
6515	114411	3	60203			1	4000
6516	114411	4	60204			1	5000
6517	114411	5	60205			2	6000
6518	114411	6	60206			2	7000
6519	114411	7	60207			2	8000
6520	114411	8	60208			2	9000
6521	114411	9	60209			2	10000
6522	114411	10	60210			3	12000
6523	114411	11	60211			3	14000
6524	114411	12	60212			3	16000
6525	114411	13	60213			3	18000
6526	114411	14	60214			3	20000
6527	114411	15	60215			5	22000
6528	114411	16	60216			5	24000
6529	114411	17	60217			5	26000
6530	114411	18					
6531	114416	1	60001			1	2000
6532	114416	2	60002			1	3000
6533	114416	3	60003			1	4000
6534	114416	4	60004			1	5000
6535	114416	5	60005			2	6000
6536	114416	6	60006			2	7000
6537	114416	7	60007			2	8000
6538	114416	8	60008			2	9000
6539	114416	9	60009			2	10000
6540	114416	10	60010			3	12000
6541	114416	11	60011			3	14000
6542	114416	12	60012			3	16000
6543	114416	13	60013			3	18000
6544	114416	14	60014			3	20000
6545	114416	15	60015			5	22000
6546	114416	16	60016			5	24000
6547	114416	17	60017			5	26000
6548	114416	18					
6549	114417	1	60101			1	2000
6550	114417	2	60102			1	3000
6551	114417	3	60103			1	4000
6552	114417	4	60104			1	5000
6553	114417	5	60105			2	6000
6554	114417	6	60106			2	7000
6555	114417	7	60107			2	8000
6556	114417	8	60108			2	9000
6557	114417	9	60109			2	10000
6558	114417	10	60110			3	12000
6559	114417	11	60111			3	14000
6560	114417	12	60112			3	16000
6561	114417	13	60113			3	18000
6562	114417	14	60114			3	20000
6563	114417	15	60115			5	22000
6564	114417	16	60116			5	24000
6565	114417	17	60117			5	26000
6566	114417	18					
6567	114418	1	60501			1	2000
6568	114418	2	60502			1	3000
6569	114418	3	60503			1	4000
6570	114418	4	60504			1	5000
6571	114418	5	60505			2	6000
6572	114418	6	60506			2	7000
6573	114418	7	60507			2	8000
6574	114418	8	60508			2	9000
6575	114418	9	60509			2	10000
6576	114418	10	60510			3	12000
6577	114418	11	60511			3	14000
6578	114418	12	60512			3	16000
6579	114418	13	60513			3	18000
6580	114418	14	60514			3	20000
6581	114418	15	60515			5	22000
6582	114418	16	60516			5	24000
6583	114418	17	60517			5	26000
6584	114418	18					
6585	114421	1	60201			1	2000
6586	114421	2	60202			1	3000
6587	114421	3	60203			1	4000
6588	114421	4	60204			1	5000
6589	114421	5	60205			2	6000
6590	114421	6	60206			2	7000
6591	114421	7	60207			2	8000
6592	114421	8	60208			2	9000
6593	114421	9	60209			2	10000
6594	114421	10	60210			3	12000
6595	114421	11	60211			3	14000
6596	114421	12	60212			3	16000
6597	114421	13	60213			3	18000
6598	114421	14	60214			3	20000
6599	114421	15	60215			5	22000
6600	114421	16	60216			5	24000
6601	114421	17	60217			5	26000
6602	114421	18					
6603	114422	0	61002			3	25000
6604	114422	1	61002			3	25000
6605	114423	1	60301	61301		1	2000
6606	114423	2	60302	61302		1	3000
6607	114423	3	60303	61303		1	4000
6608	114423	4	60304	61304		1	5000
6609	114423	5	60305	61305		2	6000
6610	114423	6	60306	61306		2	7000
6611	114423	7	60307	61307		2	8000
6612	114423	8	60308	61308		2	9000
6613	114423	9	60309	61309		2	10000
6614	114423	10	60310	61310		3	12000
6615	114423	11	60311	61311		3	14000
6616	114423	12	60312	61312		3	16000
6617	114423	13	60313	61313		3	18000
6618	114423	14	60314	61314		3	20000
6619	114423	15	60315	61315		5	22000
6620	114423	16	60316	61316		5	24000
6621	114423	17	60317	61317		5	26000
6622	114423	18					
6623	114424	0	62004			2	20000
6624	114424	1	62005			3	30000
6625	114424	2	62005			5	50000
6626	114425	0	62006			3	35000
6627	114425	1	62007			4	40000
6628	114425	2	62007			7	75000
6629	114426	0	62008			3	30000
6630	114426	1	62009			3	30000
6631	114426	2	62010			4	40000
6632	114426	3	62010			10	100000
6633	114427	0	60477				
6634	114427	1	60477				
6635	115201	1	60001			1	2000
6636	115201	2	60002			1	3000
6637	115201	3	60003			1	4000
6638	115201	4	60004			1	5000
6639	115201	5	60005			2	6000
6640	115201	6	60006			2	7000
6641	115201	7	60007			2	8000
6642	115201	8	60008			2	9000
6643	115201	9	60009			2	10000
6644	115201	10	60010			3	12000
6645	115201	11	60011			3	14000
6646	115201	12	60012			3	16000
6647	115201	13	60013			3	18000
6648	115201	14	60014			3	20000
6649	115201	15	60015			5	22000
6650	115201	16	60016			5	24000
6651	115201	17	60017			5	26000
6652	115201	18					
6653	115206	1	60101			1	2000
6654	115206	2	60102			1	3000
6655	115206	3	60103			1	4000
6656	115206	4	60104			1	5000
6657	115206	5	60105			2	6000
6658	115206	6	60106			2	7000
6659	115206	7	60107			2	8000
6660	115206	8	60108			2	9000
6661	115206	9	60109			2	10000
6662	115206	10	60110			3	12000
6663	115206	11	60111			3	14000
6664	115206	12	60112			3	16000
6665	115206	13	60113			3	18000
6666	115206	14	60114			3	20000
6667	115206	15	60115			5	22000
6668	115206	16	60116			5	24000
6669	115206	17	60117			5	26000
6670	115206	18					
6671	115211	1	60201			1	2000
6672	115211	2	60202			1	3000
6673	115211	3	60203			1	4000
6674	115211	4	60204			1	5000
6675	115211	5	60205			2	6000
6676	115211	6	60206			2	7000
6677	115211	7	60207			2	8000
6678	115211	8	60208			2	9000
6679	115211	9	60209			2	10000
6680	115211	10	60210			3	12000
6681	115211	11	60211			3	14000
6682	115211	12	60212			3	16000
6683	115211	13	60213			3	18000
6684	115211	14	60214			3	20000
6685	115211	15	60215			5	22000
6686	115211	16	60216			5	24000
6687	115211	17	60217			5	26000
6688	115211	18					
6689	115216	1	60001			1	2000
6690	115216	2	60002			1	3000
6691	115216	3	60003			1	4000
6692	115216	4	60004			1	5000
6693	115216	5	60005			2	6000
6694	115216	6	60006			2	7000
6695	115216	7	60007			2	8000
6696	115216	8	60008			2	9000
6697	115216	9	60009			2	10000
6698	115216	10	60010			3	12000
6699	115216	11	60011			3	14000
6700	115216	12	60012			3	16000
6701	115216	13	60013			3	18000
6702	115216	14	60014			3	20000
6703	115216	15	60015			5	22000
6704	115216	16	60016			5	24000
6705	115216	17	60017			5	26000
6706	115216	18					
6707	115217	1	60101			1	2000
6708	115217	2	60102			1	3000
6709	115217	3	60103			1	4000
6710	115217	4	60104			1	5000
6711	115217	5	60105			2	6000
6712	115217	6	60106			2	7000
6713	115217	7	60107			2	8000
6714	115217	8	60108			2	9000
6715	115217	9	60109			2	10000
6716	115217	10	60110			3	12000
6717	115217	11	60111			3	14000
6718	115217	12	60112			3	16000
6719	115217	13	60113			3	18000
6720	115217	14	60114			3	20000
6721	115217	15	60115			5	22000
6722	115217	16	60116			5	24000
6723	115217	17	60117			5	26000
6724	115217	18					
6725	115218	1	60501			1	2000
6726	115218	2	60502			1	3000
6727	115218	3	60503			1	4000
6728	115218	4	60504			1	5000
6729	115218	5	60505			2	6000
6730	115218	6	60506			2	7000
6731	115218	7	60507			2	8000
6732	115218	8	60508			2	9000
6733	115218	9	60509			2	10000
6734	115218	10	60510			3	12000
6735	115218	11	60511			3	14000
6736	115218	12	60512			3	16000
6737	115218	13	60513			3	18000
6738	115218	14	60514			3	20000
6739	115218	15	60515			5	22000
6740	115218	16	60516			5	24000
6741	115218	17	60517			5	26000
6742	115218	18					
6743	115221	1	60201			1	2000
6744	115221	2	60202			1	3000
6745	115221	3	60203			1	4000
6746	115221	4	60204			1	5000
6747	115221	5	60205			2	6000
6748	115221	6	60206			2	7000
6749	115221	7	60207			2	8000
6750	115221	8	60208			2	9000
6751	115221	9	60209			2	10000
6752	115221	10	60210			3	12000
6753	115221	11	60211			3	14000
6754	115221	12	60212			3	16000
6755	115221	13	60213			3	18000
6756	115221	14	60214			3	20000
6757	115221	15	60215			5	22000
6758	115221	16	60216			5	24000
6759	115221	17	60217			5	26000
6760	115221	18					
6761	115222	0	61002			3	25000
6762	115222	1	61002			3	25000
6763	115223	1	60301	61301		1	2000
6764	115223	2	60302	61302		1	3000
6765	115223	3	60303	61303		1	4000
6766	115223	4	60304	61304		1	5000
6767	115223	5	60305	61305		2	6000
6768	115223	6	60306	61306		2	7000
6769	115223	7	60307	61307		2	8000
6770	115223	8	60308	61308		2	9000
6771	115223	9	60309	61309		2	10000
6772	115223	10	60310	61310		3	12000
6773	115223	11	60311	61311		3	14000
6774	115223	12	60312	61312		3	16000
6775	115223	13	60313	61313		3	18000
6776	115223	14	60314	61314		3	20000
6777	115223	15	60315	61315		5	22000
6778	115223	16	60316	61316		5	24000
6779	115223	17	60317	61317		5	26000
6780	115223	18					
6781	115224	0	61010			5	50000
6782	115224	1	61010			5	50000
6783	115225	0	61011			7	75000
6784	115225	1	61011			7	75000
6785	115226	0	61012			10	100000
6786	115226	1	61012			10	100000
6787	115227	0	60423				
6788	115227	1	60423				
6789	116201	1	60001			1	2000
6790	116201	2	60002			1	3000
6791	116201	3	60003			1	4000
6792	116201	4	60004			1	5000
6793	116201	5	60005			2	6000
6794	116201	6	60006			2	7000
6795	116201	7	60007			2	8000
6796	116201	8	60008			2	9000
6797	116201	9	60009			2	10000
6798	116201	10	60010			3	12000
6799	116201	11	60011			3	14000
6800	116201	12	60012			3	16000
6801	116201	13	60013			3	18000
6802	116201	14	60014			3	20000
6803	116201	15	60015			5	22000
6804	116201	16	60016			5	24000
6805	116201	17	60017			5	26000
6806	116201	18					
6807	116206	1	60101			1	2000
6808	116206	2	60102			1	3000
6809	116206	3	60103			1	4000
6810	116206	4	60104			1	5000
6811	116206	5	60105			2	6000
6812	116206	6	60106			2	7000
6813	116206	7	60107			2	8000
6814	116206	8	60108			2	9000
6815	116206	9	60109			2	10000
6816	116206	10	60110			3	12000
6817	116206	11	60111			3	14000
6818	116206	12	60112			3	16000
6819	116206	13	60113			3	18000
6820	116206	14	60114			3	20000
6821	116206	15	60115			5	22000
6822	116206	16	60116			5	24000
6823	116206	17	60117			5	26000
6824	116206	18					
6825	116211	1	60201			1	2000
6826	116211	2	60202			1	3000
6827	116211	3	60203			1	4000
6828	116211	4	60204			1	5000
6829	116211	5	60205			2	6000
6830	116211	6	60206			2	7000
6831	116211	7	60207			2	8000
6832	116211	8	60208			2	9000
6833	116211	9	60209			2	10000
6834	116211	10	60210			3	12000
6835	116211	11	60211			3	14000
6836	116211	12	60212			3	16000
6837	116211	13	60213			3	18000
6838	116211	14	60214			3	20000
6839	116211	15	60215			5	22000
6840	116211	16	60216			5	24000
6841	116211	17	60217			5	26000
6842	116211	18					
6843	116216	1	60001			1	2000
6844	116216	2	60002			1	3000
6845	116216	3	60003			1	4000
6846	116216	4	60004			1	5000
6847	116216	5	60005			2	6000
6848	116216	6	60006			2	7000
6849	116216	7	60007			2	8000
6850	116216	8	60008			2	9000
6851	116216	9	60009			2	10000
6852	116216	10	60010			3	12000
6853	116216	11	60011			3	14000
6854	116216	12	60012			3	16000
6855	116216	13	60013			3	18000
6856	116216	14	60014			3	20000
6857	116216	15	60015			5	22000
6858	116216	16	60016			5	24000
6859	116216	17	60017			5	26000
6860	116216	18					
6861	116217	1	60101			1	2000
6862	116217	2	60102			1	3000
6863	116217	3	60103			1	4000
6864	116217	4	60104			1	5000
6865	116217	5	60105			2	6000
6866	116217	6	60106			2	7000
6867	116217	7	60107			2	8000
6868	116217	8	60108			2	9000
6869	116217	9	60109			2	10000
6870	116217	10	60110			3	12000
6871	116217	11	60111			3	14000
6872	116217	12	60112			3	16000
6873	116217	13	60113			3	18000
6874	116217	14	60114			3	20000
6875	116217	15	60115			5	22000
6876	116217	16	60116			5	24000
6877	116217	17	60117			5	26000
6878	116217	18					
6879	116218	1	60501			1	2000
6880	116218	2	60502			1	3000
6881	116218	3	60503			1	4000
6882	116218	4	60504			1	5000
6883	116218	5	60505			2	6000
6884	116218	6	60506			2	7000
6885	116218	7	60507			2	8000
6886	116218	8	60508			2	9000
6887	116218	9	60509			2	10000
6888	116218	10	60510			3	12000
6889	116218	11	60511			3	14000
6890	116218	12	60512			3	16000
6891	116218	13	60513			3	18000
6892	116218	14	60514			3	20000
6893	116218	15	60515			5	22000
6894	116218	16	60516			5	24000
6895	116218	17	60517			5	26000
6896	116218	18					
6897	116221	1	60201			1	2000
6898	116221	2	60202			1	3000
6899	116221	3	60203			1	4000
6900	116221	4	60204			1	5000
6901	116221	5	60205			2	6000
6902	116221	6	60206			2	7000
6903	116221	7	60207			2	8000
6904	116221	8	60208			2	9000
6905	116221	9	60209			2	10000
6906	116221	10	60210			3	12000
6907	116221	11	60211			3	14000
6908	116221	12	60212			3	16000
6909	116221	13	60213			3	18000
6910	116221	14	60214			3	20000
6911	116221	15	60215			5	22000
6912	116221	16	60216			5	24000
6913	116221	17	60217			5	26000
6914	116221	18					
6915	116222	0	61002			3	25000
6916	116222	1	61002			3	25000
6917	116223	1	60301	61301		1	2000
6918	116223	2	60302	61302		1	3000
6919	116223	3	60303	61303		1	4000
6920	116223	4	60304	61304		1	5000
6921	116223	5	60305	61305		2	6000
6922	116223	6	60306	61306		2	7000
6923	116223	7	60307	61307		2	8000
6924	116223	8	60308	61308		2	9000
6925	116223	9	60309	61309		2	10000
6926	116223	10	60310	61310		3	12000
6927	116223	11	60311	61311		3	14000
6928	116223	12	60312	61312		3	16000
6929	116223	13	60313	61313		3	18000
6930	116223	14	60314	61314		3	20000
6931	116223	15	60315	61315		5	22000
6932	116223	16	60316	61316		5	24000
6933	116223	17	60317	61317		5	26000
6934	116223	18					
6935	116224	0	61004			5	50000
6936	116224	1	61004			5	50000
6937	116225	0	61005			7	75000
6938	116225	1	61005			7	75000
6939	116226	0	61006			10	100000
6940	116226	1	61006			10	100000
6941	116227	0	60426				
6942	116227	1	60426				
6943	117301	1	60001			1	2000
6944	117301	2	60002			1	3000
6945	117301	3	60003			1	4000
6946	117301	4	60004			1	5000
6947	117301	5	60005			2	6000
6948	117301	6	60006			2	7000
6949	117301	7	60007			2	8000
6950	117301	8	60008			2	9000
6951	117301	9	60009			2	10000
6952	117301	10	60010			3	12000
6953	117301	11	60011			3	14000
6954	117301	12	60012			3	16000
6955	117301	13	60013			3	18000
6956	117301	14	60014			3	20000
6957	117301	15	60015			5	22000
6958	117301	16	60016			5	24000
6959	117301	17	60017			5	26000
6960	117301	18					
6961	117306	1	60101			1	2000
6962	117306	2	60102			1	3000
6963	117306	3	60103			1	4000
6964	117306	4	60104			1	5000
6965	117306	5	60105			2	6000
6966	117306	6	60106			2	7000
6967	117306	7	60107			2	8000
6968	117306	8	60108			2	9000
6969	117306	9	60109			2	10000
6970	117306	10	60110			3	12000
6971	117306	11	60111			3	14000
6972	117306	12	60112			3	16000
6973	117306	13	60113			3	18000
6974	117306	14	60114			3	20000
6975	117306	15	60115			5	22000
6976	117306	16	60116			5	24000
6977	117306	17	60117			5	26000
6978	117306	18					
6979	117311	1	60201			1	2000
6980	117311	2	60202			1	3000
6981	117311	3	60203			1	4000
6982	117311	4	60204			1	5000
6983	117311	5	60205			2	6000
6984	117311	6	60206			2	7000
6985	117311	7	60207			2	8000
6986	117311	8	60208			2	9000
6987	117311	9	60209			2	10000
6988	117311	10	60210			3	12000
6989	117311	11	60211			3	14000
6990	117311	12	60212			3	16000
6991	117311	13	60213			3	18000
6992	117311	14	60214			3	20000
6993	117311	15	60215			5	22000
6994	117311	16	60216			5	24000
6995	117311	17	60217			5	26000
6996	117311	18					
6997	117316	1	60001			1	2000
6998	117316	2	60002			1	3000
6999	117316	3	60003			1	4000
7000	117316	4	60004			1	5000
7001	117316	5	60005			2	6000
7002	117316	6	60006			2	7000
7003	117316	7	60007			2	8000
7004	117316	8	60008			2	9000
7005	117316	9	60009			2	10000
7006	117316	10	60010			3	12000
7007	117316	11	60011			3	14000
7008	117316	12	60012			3	16000
7009	117316	13	60013			3	18000
7010	117316	14	60014			3	20000
7011	117316	15	60015			5	22000
7012	117316	16	60016			5	24000
7013	117316	17	60017			5	26000
7014	117316	18					
7015	117317	1	60101			1	2000
7016	117317	2	60102			1	3000
7017	117317	3	60103			1	4000
7018	117317	4	60104			1	5000
7019	117317	5	60105			2	6000
7020	117317	6	60106			2	7000
7021	117317	7	60107			2	8000
7022	117317	8	60108			2	9000
7023	117317	9	60109			2	10000
7024	117317	10	60110			3	12000
7025	117317	11	60111			3	14000
7026	117317	12	60112			3	16000
7027	117317	13	60113			3	18000
7028	117317	14	60114			3	20000
7029	117317	15	60115			5	22000
7030	117317	16	60116			5	24000
7031	117317	17	60117			5	26000
7032	117317	18					
7033	117318	1	60501			1	2000
7034	117318	2	60502			1	3000
7035	117318	3	60503			1	4000
7036	117318	4	60504			1	5000
7037	117318	5	60505			2	6000
7038	117318	6	60506			2	7000
7039	117318	7	60507			2	8000
7040	117318	8	60508			2	9000
7041	117318	9	60509			2	10000
7042	117318	10	60510			3	12000
7043	117318	11	60511			3	14000
7044	117318	12	60512			3	16000
7045	117318	13	60513			3	18000
7046	117318	14	60514			3	20000
7047	117318	15	60515			5	22000
7048	117318	16	60516			5	24000
7049	117318	17	60517			5	26000
7050	117318	18					
7051	117321	1	60201			1	2000
7052	117321	2	60202			1	3000
7053	117321	3	60203			1	4000
7054	117321	4	60204			1	5000
7055	117321	5	60205			2	6000
7056	117321	6	60206			2	7000
7057	117321	7	60207			2	8000
7058	117321	8	60208			2	9000
7059	117321	9	60209			2	10000
7060	117321	10	60210			3	12000
7061	117321	11	60211			3	14000
7062	117321	12	60212			3	16000
7063	117321	13	60213			3	18000
7064	117321	14	60214			3	20000
7065	117321	15	60215			5	22000
7066	117321	16	60216			5	24000
7067	117321	17	60217			5	26000
7068	117321	18					
7069	117322	0	61002			3	25000
7070	117322	1	61002			3	25000
7071	117323	1	60301	61301		1	2000
7072	117323	2	60302	61302		1	3000
7073	117323	3	60303	61303		1	4000
7074	117323	4	60304	61304		1	5000
7075	117323	5	60305	61305		2	6000
7076	117323	6	60306	61306		2	7000
7077	117323	7	60307	61307		2	8000
7078	117323	8	60308	61308		2	9000
7079	117323	9	60309	61309		2	10000
7080	117323	10	60310	61310		3	12000
7081	117323	11	60311	61311		3	14000
7082	117323	12	60312	61312		3	16000
7083	117323	13	60313	61313		3	18000
7084	117323	14	60314	61314		3	20000
7085	117323	15	60315	61315		5	22000
7086	117323	16	60316	61316		5	24000
7087	117323	17	60317	61317		5	26000
7088	117323	18					
7089	117324	0	61004			5	50000
7090	117324	1	61004			5	50000
7091	117325	0	61005			7	75000
7092	117325	1	61005			7	75000
7093	117326	0	61006			10	100000
7094	117326	1	61006			10	100000
7095	117327	0	60427				
7096	117327	1	60427				
7097	117401	1	60001			1	2000
7098	117401	2	60002			1	3000
7099	117401	3	60003			1	4000
7100	117401	4	60004			1	5000
7101	117401	5	60005			2	6000
7102	117401	6	60006			2	7000
7103	117401	7	60007			2	8000
7104	117401	8	60008			2	9000
7105	117401	9	60009			2	10000
7106	117401	10	60010			3	12000
7107	117401	11	60011			3	14000
7108	117401	12	60012			3	16000
7109	117401	13	60013			3	18000
7110	117401	14	60014			3	20000
7111	117401	15	60015			5	22000
7112	117401	16	60016			5	24000
7113	117401	17	60017			5	26000
7114	117401	18					
7115	117406	1	60101			1	2000
7116	117406	2	60102			1	3000
7117	117406	3	60103			1	4000
7118	117406	4	60104			1	5000
7119	117406	5	60105			2	6000
7120	117406	6	60106			2	7000
7121	117406	7	60107			2	8000
7122	117406	8	60108			2	9000
7123	117406	9	60109			2	10000
7124	117406	10	60110			3	12000
7125	117406	11	60111			3	14000
7126	117406	12	60112			3	16000
7127	117406	13	60113			3	18000
7128	117406	14	60114			3	20000
7129	117406	15	60115			5	22000
7130	117406	16	60116			5	24000
7131	117406	17	60117			5	26000
7132	117406	18					
7133	117411	1	60201			1	2000
7134	117411	2	60202			1	3000
7135	117411	3	60203			1	4000
7136	117411	4	60204			1	5000
7137	117411	5	60205			2	6000
7138	117411	6	60206			2	7000
7139	117411	7	60207			2	8000
7140	117411	8	60208			2	9000
7141	117411	9	60209			2	10000
7142	117411	10	60210			3	12000
7143	117411	11	60211			3	14000
7144	117411	12	60212			3	16000
7145	117411	13	60213			3	18000
7146	117411	14	60214			3	20000
7147	117411	15	60215			5	22000
7148	117411	16	60216			5	24000
7149	117411	17	60217			5	26000
7150	117411	18					
7151	117416	1	60001			1	2000
7152	117416	2	60002			1	3000
7153	117416	3	60003			1	4000
7154	117416	4	60004			1	5000
7155	117416	5	60005			2	6000
7156	117416	6	60006			2	7000
7157	117416	7	60007			2	8000
7158	117416	8	60008			2	9000
7159	117416	9	60009			2	10000
7160	117416	10	60010			3	12000
7161	117416	11	60011			3	14000
7162	117416	12	60012			3	16000
7163	117416	13	60013			3	18000
7164	117416	14	60014			3	20000
7165	117416	15	60015			5	22000
7166	117416	16	60016			5	24000
7167	117416	17	60017			5	26000
7168	117416	18					
7169	117417	1	60101			1	2000
7170	117417	2	60102			1	3000
7171	117417	3	60103			1	4000
7172	117417	4	60104			1	5000
7173	117417	5	60105			2	6000
7174	117417	6	60106			2	7000
7175	117417	7	60107			2	8000
7176	117417	8	60108			2	9000
7177	117417	9	60109			2	10000
7178	117417	10	60110			3	12000
7179	117417	11	60111			3	14000
7180	117417	12	60112			3	16000
7181	117417	13	60113			3	18000
7182	117417	14	60114			3	20000
7183	117417	15	60115			5	22000
7184	117417	16	60116			5	24000
7185	117417	17	60117			5	26000
7186	117417	18					
7187	117418	1	60501			1	2000
7188	117418	2	60502			1	3000
7189	117418	3	60503			1	4000
7190	117418	4	60504			1	5000
7191	117418	5	60505			2	6000
7192	117418	6	60506			2	7000
7193	117418	7	60507			2	8000
7194	117418	8	60508			2	9000
7195	117418	9	60509			2	10000
7196	117418	10	60510			3	12000
