Id	Type	Price	DiscountPrice	SellPrice	Quality	BuffType	CharacterId[1]	CharacterId[2]	Name	IconRes	Info	Desc	DescDigit[1]	DescDigit[2]	DescDigit[3]	DescDigit[4]	EvolveDescDigit[1]	EvolveDescDigit[2]	EvolveDescDigit[3]	EvolveDescDigit[4]	AddDesc	AddDigit[1]	AddDigit[2]	AddDigit[3]	AddDigit[4]	Tags[1]	Tags[2]	Keywords[1]	Keywords[2]	IsShow	Order
20538	2	16	12	12	4	20532			Indomitable [Recovery] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost when HP is below {0}%.	20	43.2			24	86.4								5	6	5		true	531
20540	2	16	12	12	4	20540			Steadfast	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Immediately restores {0}% of <color=#ecd7bd>Max HP</color> upon entering the dying status. Effective only {1} time during battle.	20	1							When a [Suicidal Maniac] Rune is triggered, increases ATK by {0}%; at the same time, burns enemies to deal {1}% <color=#ecd7bd>Physical</color> DMG. Damage increases by {2}% every second, up to {3}%. This is stackable.	30	40	10	80	6				true	158
20542	2	16	12	12	4	20542			Last Stand	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Takes {1}% less damage when HP is below {0}%.	20	30.17							When a [Suicidal Maniac] Rune is triggered, increases ATK by {0}%; at the same time, burns enemies to deal {1}% <color=#ecd7bd>Physical</color> DMG. Damage increases by {2}% every second, up to {3}%. This is stackable.	30	40	10	80	6				true	159
20544	2	16	12	12	4	20544			Sacrifice	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	At the beginning of the battle, converts {0}% <color=#ecd7bd>Max HP</color> to the same amount of Shield with Shield Strength.	40								At the start of battle, summons a demon to perform a powerful attack, dealing {0}% <color=#ecd7bd>Physical</color> DMG, then increases the character's ATK by {1}% and DMG Reduction by {2}% until [Speed Prologue] Rune effects end. This is stackable.	150	20	20		11				true	160
20550	2	2	1	1	1	20550			Rhythmic Amplifier [Blood DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#f15265>Blood DMG</color> boost every {0}s.	5	14	2											1	7			true	532
20552	2	4	3	3	2	20550			Rhythmic Amplifier [Blood DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#f15265>Blood DMG</color> boost every {0}s.	5	28	2											1	7			true	533
20554	2	8	6	6	3	20550			Rhythmic Amplifier [Blood DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#f15265>Blood DMG</color> boost every {0}s.	5	42	2											1	7			true	534
20556	2	16	12	12	4	20550			Rhythmic Amplifier [Blood DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#f15265>Blood DMG</color> boost every {0}s.	5	56	2		5	112	2							1	7			true	535
20558	2	2	1	1	1	20558			Rhythmic Amplifier [Spirit DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#77baf0>Spirit DMG</color> boost every {0}s.	5	14	2											2	7			true	536
20560	2	4	3	3	2	20558			Rhythmic Amplifier [Spirit DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#77baf0>Spirit DMG</color> boost every {0}s.	5	28	2											2	7			true	537
20562	2	8	6	6	3	20558			Rhythmic Amplifier [Spirit DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#77baf0>Spirit DMG</color> boost every {0}s.	5	42	2											2	7			true	538
20564	2	16	12	12	4	20558			Rhythmic Amplifier [Spirit DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#77baf0>Spirit DMG</color> boost every {0}s.	5	56	2		5	112	2							2	7			true	539
20566	2	2	1	1	1	20566			Rhythmic Amplifier [Holy DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#f2c870>Holy DMG</color> boost every {0}s.	5	14	2											3	7			true	540
20568	2	4	3	3	2	20566			Rhythmic Amplifier [Holy DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#f2c870>Holy DMG</color> boost every {0}s.	5	28	2											3	7			true	541
20570	2	8	6	6	3	20566			Rhythmic Amplifier [Holy DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#f2c870>Holy DMG</color> boost every {0}s.	5	42	2											3	7			true	542
20572	2	16	12	12	4	20566			Rhythmic Amplifier [Holy DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#f2c870>Holy DMG</color> boost every {0}s.	5	56	2		5	112	2							3	7			true	543
20574	2	2	1	1	1	20574			Rhythmic Amplifier [Shield] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#fe8f7fc>Shield Strength</color> boost every {0}s.	5	24	2											4	7	4		true	544
20576	2	4	3	3	2	20574			Rhythmic Amplifier [Shield] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#fe8f7fc>Shield Strength</color> boost every {0}s.	5	48	2											4	7	4		true	545
20578	2	8	6	6	3	20574			Rhythmic Amplifier [Shield] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#fe8f7fc>Shield Strength</color> boost every {0}s.	5	72	2											4	7	4		true	546
20580	2	16	12	12	4	20574			Rhythmic Amplifier [Shield] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#fe8f7fc>Shield Strength</color> boost every {0}s.	5	96	2		5	192	2							4	7	4		true	547
20582	2	2	1	1	1	20582			Rhythmic Amplifier [Recovery] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#6ad29b>Recovery Efficiency</color> boost every {0}s.	5	24	2											5	7	5		true	548
20584	2	4	3	3	2	20582			Rhythmic Amplifier [Recovery] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#6ad29b>Recovery Efficiency</color> boost every {0}s.	5	48	2											5	7	5		true	549
20586	2	8	6	6	3	20582			Rhythmic Amplifier [Recovery] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#6ad29b>Recovery Efficiency</color> boost every {0}s.	5	72	2											5	7	5		true	550
20588	2	16	12	12	4	20582			Rhythmic Amplifier [Recovery] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {2}-second {1}% <color=#6ad29b>Recovery Efficiency</color> boost every {0}s.	5	96	2		5	192	2							5	7	5		true	551
20590	2	16	12	12	4	20590			Crescendo	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Rhythmic Suffering Runes' effects increase by {0}%.	100								After [Rhythmic Suffering] Runes trigger {0} times, summons fireballs to attack enemies, dealing {1}% <color=#ecd7bd>Physical</color> DMG. After each summon, fireball damage increases by {2}%, up to {3}%. This is stackable.	3	50	10	80	7				true	552
20592	2	16	12	12	4	20592			Early Entry	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Rhythmic Suffering Runes' trigger interval is reduced by {0}s.	2								After [Rhythmic Suffering] Runes trigger {0} times, summons fireballs to attack enemies, dealing {1}% <color=#ecd7bd>Physical</color> DMG. After each summon, fireball damage increases by {2}%, up to {3}%. This is stackable.	3	50	10	80	7				true	553
20594	2	16	12	12	4	20594			Fortitude	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Takes {1}% less damage for {0}s upon triggering Rhythmic Suffering or Life-Risking Trick Runes.	2	7.41							After [Rhythmic Suffering] Runes trigger {0} times, summons fireballs to attack enemies, dealing {1}% <color=#ecd7bd>Physical</color> DMG. After each summon, fireball damage increases by {2}%, up to {3}%. This is stackable.	3	50	10	80	7	10			true	554
20600	2	2	1	1	1	20600			Perfectionism [Blood DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f15265>Blood DMG</color> boost when HP is above {0}%.	80	9.38												1	8			true	555
20602	2	4	3	3	2	20600			Perfectionism [Blood DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f15265>Blood DMG</color> boost when HP is above {0}%.	80	18.75												1	8			true	556
20604	2	8	6	6	3	20600			Perfectionism [Blood DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f15265>Blood DMG</color> boost when HP is above {0}%.	80	28.13												1	8			true	557
20606	2	16	12	12	4	20600			Perfectionism [Blood DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f15265>Blood DMG</color> boost when HP is above {0}%.	80	37.5			80	75								1	8			true	558
20608	2	2	1	1	1	20608			Perfectionism [Spirit DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#77baf0>Spirit DMG</color> boost when HP is above {0}%.	80	9.38												2	8			true	559
20610	2	4	3	3	2	20608			Perfectionism [Spirit DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#77baf0>Spirit DMG</color> boost when HP is above {0}%.	80	18.75												2	8			true	560
20612	2	8	6	6	3	20608			Perfectionism [Spirit DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#77baf0>Spirit DMG</color> boost when HP is above {0}%.	80	28.13												2	8			true	561
20614	2	16	12	12	4	20608			Perfectionism [Spirit DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#77baf0>Spirit DMG</color> boost when HP is above {0}%.	80	37.5			80	75								2	8			true	562
20616	2	2	1	1	1	20616			Perfectionism [Holy DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f2c870>Holy DMG</color> boost when HP is above {0}%.	80	9.38												3	8			true	563
20618	2	4	3	3	2	20616			Perfectionism [Holy DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f2c870>Holy DMG</color> boost when HP is above {0}%.	80	18.75												3	8			true	564
20620	2	8	6	6	3	20616			Perfectionism [Holy DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f2c870>Holy DMG</color> boost when HP is above {0}%.	80	28.13												3	8			true	565
20622	2	16	12	12	4	20616			Perfectionism [Holy DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f2c870>Holy DMG</color> boost when HP is above {0}%.	80	37.5			80	75								3	8			true	566
20624	2	2	1	1	1	20624			Perfectionism [Shield] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost when HP is above {0}%.	80	14.06												4	8	4		true	567
20626	2	4	3	3	2	20624			Perfectionism [Shield] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost when HP is above {0}%.	80	28.13												4	8	4		true	568
20628	2	8	6	6	3	20624			Perfectionism [Shield] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost when HP is above {0}%.	80	42.19												4	8	4		true	569
20630	2	16	12	12	4	20624			Perfectionism [Shield] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost when HP is above {0}%.	80	56.25			80	112.5								4	8	4		true	570
20632	2	2	1	1	1	20632			Perfectionism [Recovery] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost when HP is above {0}%.	80	14.06												5	8	5		true	571
20634	2	4	3	3	2	20632			Perfectionism [Recovery] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost when HP is above {0}%.	80	28.13												5	8	5		true	572
20636	2	8	6	6	3	20632			Perfectionism [Recovery] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost when HP is above {0}%.	80	42.19												5	8	5		true	573
20638	2	16	12	12	4	20632			Perfectionism [Recovery] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost when HP is above {0}%.	80	56.25			80	112.5								5	8	5		true	574
20640	2	16	12	12	4	20640			Iron Wall	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Takes {1}% less damage when HP is above {0}%.	80	27.27							When a [No Time to Bleed] Rune is triggered, lightning randomly strikes both parties every second. When hitting enemies, directly deals {0}% <color=#ecd7bd>Physical</color> DMG. When hitting the user, increases ATK by {1}%, up to {2}%. The damage boost ends when [No Time to Bleed] Rune effects end. This is stackable.	30	10	50		8				true	204
20642	2	16	12	12	4	20642			Boiling Blood	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more damage when HP is above {0}%.	80	56.25							When a [No Time to Bleed] Rune is triggered, lightning randomly strikes both parties every second. When hitting enemies, directly deals {0}% <color=#ecd7bd>Physical</color> DMG. When hitting the user, increases ATK by {1}%, up to {2}%. The damage boost ends when [No Time to Bleed] Rune effects end. This is stackable.	30	10	50		8				true	205
20648	2	16	12	12	4	20648			Burst of Potential	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	No Time to Bleed Runes can be triggered when HP is above {0}%.	40								When a [No Time to Bleed] Rune is triggered, lightning randomly strikes both parties every second. When hitting enemies, directly deals {0}% <color=#ecd7bd>Physical</color> DMG. When hitting the user, increases ATK by {1}%, up to {2}%. The damage boost ends when [No Time to Bleed] Rune effects end. This is stackable.	30	10	50		8				true	206
20650	2	2	1	1	1	20650			Fierce Battle [Blood DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#f15265>Blood DMG</color> during the Death Speed phase.	33.33													1	9			true	575
20652	2	4	3	3	2	20650			Fierce Battle [Blood DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#f15265>Blood DMG</color> during the Death Speed phase.	66.67													1	9			true	576
20654	2	8	6	6	3	20650			Fierce Battle [Blood DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#f15265>Blood DMG</color> during the Death Speed phase.	100													1	9			true	577
20656	2	16	12	12	4	20650			Fierce Battle [Blood DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#f15265>Blood DMG</color> during the Death Speed phase.	133.33				266.67									1	9			true	578
20658	2	2	1	1	1	20658			Fierce Battle [Spirit DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#77baf0>Spirit DMG</color> during the Death Speed phase.	33.33													2	9			true	579
20660	2	4	3	3	2	20658			Fierce Battle [Spirit DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#77baf0>Spirit DMG</color> during the Death Speed phase.	66.67													2	9			true	580
20662	2	8	6	6	3	20658			Fierce Battle [Spirit DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#77baf0>Spirit DMG</color> during the Death Speed phase.	100													2	9			true	581
20664	2	16	12	12	4	20658			Fierce Battle [Spirit DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#77baf0>Spirit DMG</color> during the Death Speed phase.	133.33				266.67									2	9			true	582
20666	2	2	1	1	1	20666			Fierce Battle [Holy DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#f2c870>Holy DMG</color> during the Death Speed phase.	33.33													3	9			true	583
20668	2	4	3	3	2	20666			Fierce Battle [Holy DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#f2c870>Holy DMG</color> during the Death Speed phase.	66.67													3	9			true	584
20670	2	8	6	6	3	20666			Fierce Battle [Holy DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#f2c870>Holy DMG</color> during the Death Speed phase.	100													3	9			true	585
20672	2	16	12	12	4	20666			Fierce Battle [Holy DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {0}% more <color=#f2c870>Holy DMG</color> during the Death Speed phase.	133.33				266.67									3	9			true	586
20674	2	2	1	1	1	20674			Fierce Battle [Shield] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	<color=#fe8f7fc>Shield Strength</color> increases by {0}% during the Death Speed phase.	33.33													4	9	4		true	587
20676	2	4	3	3	2	20674			Fierce Battle [Shield] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	<color=#fe8f7fc>Shield Strength</color> increases by {0}% during the Death Speed phase.	66.67													4	9	4		true	588
20678	2	8	6	6	3	20674			Fierce Battle [Shield] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	<color=#fe8f7fc>Shield Strength</color> increases by {0}% during the Death Speed phase.	100													4	9	4		true	589
20680	2	16	12	12	4	20674			Fierce Battle [Shield] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	<color=#fe8f7fc>Shield Strength</color> increases by {0}% during the Death Speed phase.	133.33				266.67									4	9	4		true	590
20682	2	2	1	1	1	20682			Fierce Battle [Recovery] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	<color=#6ad29b>Recovery Efficiency</color> increases by {0}% during the Death Speed phase.	33.33													5	9	5		true	591
20684	2	4	3	3	2	20682			Fierce Battle [Recovery] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	<color=#6ad29b>Recovery Efficiency</color> increases by {0}% during the Death Speed phase.	66.67													5	9	5		true	592
20686	2	8	6	6	3	20682			Fierce Battle [Recovery] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	<color=#6ad29b>Recovery Efficiency</color> increases by {0}% during the Death Speed phase.	100													5	9	5		true	593
20688	2	16	12	12	4	20682			Fierce Battle [Recovery] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	<color=#6ad29b>Recovery Efficiency</color> increases by {0}% during the Death Speed phase.	133.33				266.67									5	9	5		true	594
20690	2	16	12	12	4	20690			Rally Racing	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Both parties have {0}% less ATK when not in the Death Speed phase.	20								When a [Beyond Death] Rune is triggered, summons a demon every {0}s to attack enemies, dealing {1}% <color=#ecd7bd>Physical</color> DMG. This is stackable.	5	350			9				true	227
20694	2	16	12	12	4	20694			Strategic Patience	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Takes {0}% less damage when not in the Death Speed phase.	22.22								When a [Beyond Death] Rune is triggered, summons a demon every {0}s to attack enemies, dealing {1}% <color=#ecd7bd>Physical</color> DMG. This is stackable.	5	350			9				true	228
20696	2	16	12	12	4	20696			Dangerous Situation	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Death Speed starts when the battle timer reaches {0}s.	20								When a [Beyond Death] Rune is triggered, summons a demon every {0}s to attack enemies, dealing {1}% <color=#ecd7bd>Physical</color> DMG. This is stackable.	5	350			9				true	229
20700	2	2	1	1	1	20700			Lucky Wheel [Blood DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#f15265>Blood DMG</color> boost every {0}s, stacking up to {3} times.	5	40	9.38	4										1	10			true	595
20702	2	4	3	3	2	20700			Lucky Wheel [Blood DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#f15265>Blood DMG</color> boost every {0}s, stacking up to {3} times.	5	40	18.75	4										1	10			true	596
20704	2	8	6	6	3	20700			Lucky Wheel [Blood DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#f15265>Blood DMG</color> boost every {0}s, stacking up to {3} times.	5	40	28.13	4										1	10			true	597
20706	2	16	12	12	4	20700			Lucky Wheel [Blood DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#f15265>Blood DMG</color> boost every {0}s, stacking up to {3} times.	5	40	37.5	4	5	40	75	4						1	10			true	598
20708	2	2	1	1	1	20708			Lucky Wheel [Spirit DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#77baf0>Spirit DMG</color> boost every {0}s, stacking up to {3} times.	5	40	9.38	4										2	10			true	599
20710	2	4	3	3	2	20708			Lucky Wheel [Spirit DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#77baf0>Spirit DMG</color> boost every {0}s, stacking up to {3} times.	5	40	18.75	4										2	10			true	600
20712	2	8	6	6	3	20708			Lucky Wheel [Spirit DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#77baf0>Spirit DMG</color> boost every {0}s, stacking up to {3} times.	5	40	28.13	4										2	10			true	601
20714	2	16	12	12	4	20708			Lucky Wheel [Spirit DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#77baf0>Spirit DMG</color> boost every {0}s, stacking up to {3} times.	5	40	37.5	4	5	40	75	4						2	10			true	602
20716	2	2	1	1	1	20716			Lucky Wheel [Holy DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#f2c870>Holy DMG</color> boost every {0}s, stacking up to {3} times.	5	40	9.38	4										3	10			true	603
