Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	CostItem[1]	CostItemCount[1]	CostItem[2]	CostItemCount[2]	CostItem[3]	CostItemCount[3]	CostItem[4]	CostItemCount[4]
1129	126328	3	7336			1	75000	32001	5	12	2		
1130	126328	4	7336			1	75000	32001	5	12	2		
1131	126328	5	7336			1	75000	32001	5	12	2		
1132	126328	6	7336			1	75000	32001	5	12	2		
1133	126328	7	7336			1	75000	32001	5	12	2		
1134	126328	8	7336			1	200000	32016	15	32001	45	12	10
1135	126328	9	7336			1	75000	32001	5	12	2		
1136	126328	10	7336			1	75000	32001	5	12	2		
1137	126328	11	7336			1	75000	32001	5	12	2		
1138	126328	12	7336			1	75000	32001	5	12	2		
1139	126328	13	7336			1	75000	32001	5	12	2		
1140	126328	14	7336			1	75000	32001	5	12	2		
1141	126328	15	7336			1	75000	32001	5	12	2		
1142	126328	16	7336			1	75000	32001	5	12	2		
1143	126328	17	7336			1	200000	32016	15	32001	45	12	10
1144	126328	18											
1145	126329	0	7336			1	200000	32016	15	32001	45	12	10
1146	126329	1	7336			1	75000	32001	5	12	2		
1147	126329	2	7336			1	75000	32001	5	12	2		
1148	126329	3	7336			1	75000	32001	5	12	2		
1149	126329	4	7336			1	75000	32001	5	12	2		
1150	126329	5	7336			1	75000	32001	5	12	2		
1151	126329	6	7336			1	75000	32001	5	12	2		
1152	126329	7	7336			1	75000	32001	5	12	2		
1153	126329	8	7336			1	200000	32016	15	32001	45	12	10
1154	126329	9	7336			1	75000	32001	5	12	2		
1155	126329	10	7336			1	75000	32001	5	12	2		
1156	126329	11	7336			1	75000	32001	5	12	2		
1157	126329	12	7336			1	75000	32001	5	12	2		
1158	126329	13	7336			1	75000	32001	5	12	2		
1159	126329	14	7336			1	75000	32001	5	12	2		
1160	126329	15	7336			1	75000	32001	5	12	2		
1161	126329	16	7336			1	75000	32001	5	12	2		
1162	126329	17	7336			1	200000	32016	15	32001	45	12	10
1163	126329	18											
1164	126330	0	7336			1	200000	32016	15	32001	45	12	10
1165	126330	1	7336			1	75000	32001	5	12	2		
1166	126330	2	7336			1	75000	32001	5	12	2		
1167	126330	3	7336			1	75000	32001	5	12	2		
1168	126330	4	7336			1	75000	32001	5	12	2		
1169	126330	5	7336			1	75000	32001	5	12	2		
1170	126330	6	7336			1	75000	32001	5	12	2		
1171	126330	7	7336			1	75000	32001	5	12	2		
1172	126330	8	7336			1	200000	32016	15	32001	45	12	10
1173	126330	9	7336			1	75000	32001	5	12	2		
1174	126330	10	7336			1	75000	32001	5	12	2		
1175	126330	11	7336			1	75000	32001	5	12	2		
1176	126330	12	7336			1	75000	32001	5	12	2		
1177	126330	13	7336			1	75000	32001	5	12	2		
1178	126330	14	7336			1	75000	32001	5	12	2		
1179	126330	15	7336			1	75000	32001	5	12	2		
1180	126330	16	7336			1	75000	32001	5	12	2		
1181	126330	17	7336			1	200000	32016	15	32001	45	12	10
1182	126330	18											
1183	108428	0	7337			1	200000	32017	15	32001	45	12	10
1184	108428	1	7337			1	75000	32001	5	12	2		
1185	108428	2	7337			1	75000	32001	5	12	2		
1186	108428	3	7337			1	75000	32001	5	12	2		
1187	108428	4	7337			1	75000	32001	5	12	2		
1188	108428	5	7337			1	75000	32001	5	12	2		
1189	108428	6	7337			1	75000	32001	5	12	2		
1190	108428	7	7337			1	75000	32001	5	12	2		
1191	108428	8	7337			1	200000	32017	15	32001	45	12	10
1192	108428	9	7337			1	75000	32001	5	12	2		
1193	108428	10	7337			1	75000	32001	5	12	2		
1194	108428	11	7337			1	75000	32001	5	12	2		
1195	108428	12	7337			1	75000	32001	5	12	2		
1196	108428	13	7337			1	75000	32001	5	12	2		
1197	108428	14	7337			1	75000	32001	5	12	2		
1198	108428	15	7337			1	75000	32001	5	12	2		
1199	108428	16	7337			1	75000	32001	5	12	2		
1200	108428	17	7337			1	200000	32017	15	32001	45	12	10
1201	108428	18											
1202	108429	0	7337			1	200000	32017	15	32001	45	12	10
1203	108429	1	7337			1	75000	32001	5	12	2		
1204	108429	2	7337			1	75000	32001	5	12	2		
1205	108429	3	7337			1	75000	32001	5	12	2		
1206	108429	4	7337			1	75000	32001	5	12	2		
1207	108429	5	7337			1	75000	32001	5	12	2		
1208	108429	6	7337			1	75000	32001	5	12	2		
1209	108429	7	7337			1	75000	32001	5	12	2		
1210	108429	8	7337			1	200000	32017	15	32001	45	12	10
1211	108429	9	7337			1	75000	32001	5	12	2		
1212	108429	10	7337			1	75000	32001	5	12	2		
1213	108429	11	7337			1	75000	32001	5	12	2		
1214	108429	12	7337			1	75000	32001	5	12	2		
1215	108429	13	7337			1	75000	32001	5	12	2		
1216	108429	14	7337			1	75000	32001	5	12	2		
1217	108429	15	7337			1	75000	32001	5	12	2		
1218	108429	16	7337			1	75000	32001	5	12	2		
1219	108429	17	7337			1	200000	32017	15	32001	45	12	10
1220	108429	18											
1221	108430	0	7337			1	200000	32017	15	32001	45	12	10
1222	108430	1	7337			1	75000	32001	5	12	2		
1223	108430	2	7337			1	75000	32001	5	12	2		
1224	108430	3	7337			1	75000	32001	5	12	2		
1225	108430	4	7337			1	75000	32001	5	12	2		
1226	108430	5	7337			1	75000	32001	5	12	2		
1227	108430	6	7337			1	75000	32001	5	12	2		
1228	108430	7	7337			1	75000	32001	5	12	2		
1229	108430	8	7337			1	200000	32017	15	32001	45	12	10
1230	108430	9	7337			1	75000	32001	5	12	2		
1231	108430	10	7337			1	75000	32001	5	12	2		
1232	108430	11	7337			1	75000	32001	5	12	2		
1233	108430	12	7337			1	75000	32001	5	12	2		
1234	108430	13	7337			1	75000	32001	5	12	2		
1235	108430	14	7337			1	75000	32001	5	12	2		
1236	108430	15	7337			1	75000	32001	5	12	2		
1237	108430	16	7337			1	75000	32001	5	12	2		
1238	108430	17	7337			1	200000	32017	15	32001	45	12	10
1239	108430	18											
1240	117428	0	7338			1	200000	32018	15	32001	45	12	10
1241	117428	1	7338			1	75000	32001	5	12	2		
1242	117428	2	7338			1	75000	32001	5	12	2		
1243	117428	3	7338			1	75000	32001	5	12	2		
1244	117428	4	7338			1	75000	32001	5	12	2		
1245	117428	5	7338			1	75000	32001	5	12	2		
1246	117428	6	7338			1	75000	32001	5	12	2		
1247	117428	7	7338			1	75000	32001	5	12	2		
1248	117428	8	7338			1	200000	32018	15	32001	45	12	10
1249	117428	9	7338			1	75000	32001	5	12	2		
1250	117428	10	7338			1	75000	32001	5	12	2		
1251	117428	11	7338			1	75000	32001	5	12	2		
1252	117428	12	7338			1	75000	32001	5	12	2		
1253	117428	13	7338			1	75000	32001	5	12	2		
1254	117428	14	7338			1	75000	32001	5	12	2		
1255	117428	15	7338			1	75000	32001	5	12	2		
1256	117428	16	7338			1	75000	32001	5	12	2		
1257	117428	17	7338			1	200000	32018	15	32001	45	12	10
1258	117428	18											
1259	117429	0	7338			1	200000	32018	15	32001	45	12	10
1260	117429	1	7338			1	75000	32001	5	12	2		
1261	117429	2	7338			1	75000	32001	5	12	2		
1262	117429	3	7338			1	75000	32001	5	12	2		
1263	117429	4	7338			1	75000	32001	5	12	2		
1264	117429	5	7338			1	75000	32001	5	12	2		
1265	117429	6	7338			1	75000	32001	5	12	2		
1266	117429	7	7338			1	75000	32001	5	12	2		
1267	117429	8	7338			1	200000	32018	15	32001	45	12	10
1268	117429	9	7338			1	75000	32001	5	12	2		
1269	117429	10	7338			1	75000	32001	5	12	2		
1270	117429	11	7338			1	75000	32001	5	12	2		
1271	117429	12	7338			1	75000	32001	5	12	2		
1272	117429	13	7338			1	75000	32001	5	12	2		
1273	117429	14	7338			1	75000	32001	5	12	2		
1274	117429	15	7338			1	75000	32001	5	12	2		
1275	117429	16	7338			1	75000	32001	5	12	2		
1276	117429	17	7338			1	200000	32018	15	32001	45	12	10
1277	117429	18											
1278	117430	0	7338			1	200000	32018	15	32001	45	12	10
1279	117430	1	7338			1	75000	32001	5	12	2		
1280	117430	2	7338			1	75000	32001	5	12	2		
1281	117430	3	7338			1	75000	32001	5	12	2		
1282	117430	4	7338			1	75000	32001	5	12	2		
1283	117430	5	7338			1	75000	32001	5	12	2		
1284	117430	6	7338			1	75000	32001	5	12	2		
1285	117430	7	7338			1	75000	32001	5	12	2		
1286	117430	8	7338			1	200000	32018	15	32001	45	12	10
1287	117430	9	7338			1	75000	32001	5	12	2		
1288	117430	10	7338			1	75000	32001	5	12	2		
1289	117430	11	7338			1	75000	32001	5	12	2		
1290	117430	12	7338			1	75000	32001	5	12	2		
1291	117430	13	7338			1	75000	32001	5	12	2		
1292	117430	14	7338			1	75000	32001	5	12	2		
1293	117430	15	7338			1	75000	32001	5	12	2		
1294	117430	16	7338			1	75000	32001	5	12	2		
1295	117430	17	7338			1	200000	32018	15	32001	45	12	10
1296	117430	18											
1297	124328	0	7339			1	200000	32019	15	32001	45	12	10
1298	124328	1	7339			1	75000	32001	5	12	2		
1299	124328	2	7339			1	75000	32001	5	12	2		
1300	124328	3	7339			1	75000	32001	5	12	2		
1301	124328	4	7339			1	75000	32001	5	12	2		
1302	124328	5	7339			1	75000	32001	5	12	2		
1303	124328	6	7339			1	75000	32001	5	12	2		
1304	124328	7	7339			1	75000	32001	5	12	2		
1305	124328	8	7339			1	200000	32019	15	32001	45	12	10
1306	124328	9	7339			1	75000	32001	5	12	2		
1307	124328	10	7339			1	75000	32001	5	12	2		
1308	124328	11	7339			1	75000	32001	5	12	2		
1309	124328	12	7339			1	75000	32001	5	12	2		
1310	124328	13	7339			1	75000	32001	5	12	2		
1311	124328	14	7339			1	75000	32001	5	12	2		
1312	124328	15	7339			1	75000	32001	5	12	2		
1313	124328	16	7339			1	75000	32001	5	12	2		
1314	124328	17	7339			1	200000	32019	15	32001	45	12	10
1315	124328	18											
1316	124329	0	7339			1	200000	32019	15	32001	45	12	10
1317	124329	1	7339			1	75000	32001	5	12	2		
1318	124329	2	7339			1	75000	32001	5	12	2		
1319	124329	3	7339			1	75000	32001	5	12	2		
1320	124329	4	7339			1	75000	32001	5	12	2		
1321	124329	5	7339			1	75000	32001	5	12	2		
1322	124329	6	7339			1	75000	32001	5	12	2		
1323	124329	7	7339			1	75000	32001	5	12	2		
1324	124329	8	7339			1	200000	32019	15	32001	45	12	10
1325	124329	9	7339			1	75000	32001	5	12	2		
1326	124329	10	7339			1	75000	32001	5	12	2		
1327	124329	11	7339			1	75000	32001	5	12	2		
1328	124329	12	7339			1	75000	32001	5	12	2		
1329	124329	13	7339			1	75000	32001	5	12	2		
1330	124329	14	7339			1	75000	32001	5	12	2		
1331	124329	15	7339			1	75000	32001	5	12	2		
1332	124329	16	7339			1	75000	32001	5	12	2		
1333	124329	17	7339			1	200000	32019	15	32001	45	12	10
1334	124329	18											
1335	124330	0	7339			1	200000	32019	15	32001	45	12	10
1336	124330	1	7339			1	75000	32001	5	12	2		
1337	124330	2	7339			1	75000	32001	5	12	2		
1338	124330	3	7339			1	75000	32001	5	12	2		
1339	124330	4	7339			1	75000	32001	5	12	2		
1340	124330	5	7339			1	75000	32001	5	12	2		
1341	124330	6	7339			1	75000	32001	5	12	2		
1342	124330	7	7339			1	75000	32001	5	12	2		
1343	124330	8	7339			1	200000	32019	15	32001	45	12	10
1344	124330	9	7339			1	75000	32001	5	12	2		
1345	124330	10	7339			1	75000	32001	5	12	2		
1346	124330	11	7339			1	75000	32001	5	12	2		
1347	124330	12	7339			1	75000	32001	5	12	2		
1348	124330	13	7339			1	75000	32001	5	12	2		
1349	124330	14	7339			1	75000	32001	5	12	2		
1350	124330	15	7339			1	75000	32001	5	12	2		
1351	124330	16	7339			1	75000	32001	5	12	2		
1352	124330	17	7339			1	200000	32019	15	32001	45	12	10
1353	124330	18											
1354	105528	0	7340			1	200000	32020	15	32001	45	12	10
1355	105528	1	7340			1	75000	32001	5	12	2		
1356	105528	2	7340			1	75000	32001	5	12	2		
1357	105528	3	7340			1	75000	32001	5	12	2		
1358	105528	4	7340			1	75000	32001	5	12	2		
1359	105528	5	7340			1	75000	32001	5	12	2		
1360	105528	6	7340			1	75000	32001	5	12	2		
1361	105528	7	7340			1	75000	32001	5	12	2		
1362	105528	8	7340			1	200000	32020	15	32001	45	12	10
1363	105528	9	7340			1	75000	32001	5	12	2		
1364	105528	10	7340			1	75000	32001	5	12	2		
1365	105528	11	7340			1	75000	32001	5	12	2		
1366	105528	12	7340			1	75000	32001	5	12	2		
1367	105528	13	7340			1	75000	32001	5	12	2		
1368	105528	14	7340			1	75000	32001	5	12	2		
1369	105528	15	7340			1	75000	32001	5	12	2		
1370	105528	16	7340			1	75000	32001	5	12	2		
1371	105528	17	7340			1	200000	32020	15	32001	45	12	10
1372	105528	18											
1373	105529	0	7340			1	200000	32020	15	32001	45	12	10
1374	105529	1	7340			1	75000	32001	5	12	2		
1375	105529	2	7340			1	75000	32001	5	12	2		
1376	105529	3	7340			1	75000	32001	5	12	2		
1377	105529	4	7340			1	75000	32001	5	12	2		
1378	105529	5	7340			1	75000	32001	5	12	2		
1379	105529	6	7340			1	75000	32001	5	12	2		
1380	105529	7	7340			1	75000	32001	5	12	2		
1381	105529	8	7340			1	200000	32020	15	32001	45	12	10
1382	105529	9	7340			1	75000	32001	5	12	2		
1383	105529	10	7340			1	75000	32001	5	12	2		
1384	105529	11	7340			1	75000	32001	5	12	2		
1385	105529	12	7340			1	75000	32001	5	12	2		
1386	105529	13	7340			1	75000	32001	5	12	2		
1387	105529	14	7340			1	75000	32001	5	12	2		
1388	105529	15	7340			1	75000	32001	5	12	2		
1389	105529	16	7340			1	75000	32001	5	12	2		
1390	105529	17	7340			1	200000	32020	15	32001	45	12	10
1391	105529	18											
1392	105530	0	7340			1	200000	32020	15	32001	45	12	10
1393	105530	1	7340			1	75000	32001	5	12	2		
1394	105530	2	7340			1	75000	32001	5	12	2		
1395	105530	3	7340			1	75000	32001	5	12	2		
1396	105530	4	7340			1	75000	32001	5	12	2		
1397	105530	5	7340			1	75000	32001	5	12	2		
1398	105530	6	7340			1	75000	32001	5	12	2		
1399	105530	7	7340			1	75000	32001	5	12	2		
1400	105530	8	7340			1	200000	32020	15	32001	45	12	10
1401	105530	9	7340			1	75000	32001	5	12	2		
1402	105530	10	7340			1	75000	32001	5	12	2		
1403	105530	11	7340			1	75000	32001	5	12	2		
1404	105530	12	7340			1	75000	32001	5	12	2		
1405	105530	13	7340			1	75000	32001	5	12	2		
1406	105530	14	7340			1	75000	32001	5	12	2		
1407	105530	15	7340			1	75000	32001	5	12	2		
1408	105530	16	7340			1	75000	32001	5	12	2		
1409	105530	17	7340			1	200000	32020	15	32001	45	12	10
1410	105530	18	7340										
