Id	TemplateId	Count	Params[0]	Params[1]	Params[2]
377081	50009	50			
377090	1	20000			
377091	50009	50			
378010	1	3000			
378011	40301	5			
378020	1	5000			
378021	40301	5			
378030	1	7000			
378031	40301	5			
378040	1	9000			
378041	40301	5			
378050	1	12000			
378051	40301	5			
378060	1	15000			
378061	40301	10			
3740010	1	3000			
3740011	40201	1			
3740012	40200	2			
3740020	1	5000			
3740021	40201	1			
3740022	40200	2			
3740030	1	7000			
3740031	40201	1			
3740032	40200	2			
3740040	1	9000			
3740041	40201	1			
3740042	40200	2			
3740110	1	3000			
3740111	40201	1			
3740112	40200	2			
3740120	1	5000			
3740121	40201	1			
3740122	40200	2			
3740130	1	7000			
3740131	40201	1			
3740132	40200	2			
3740140	1	9000			
3740141	40201	1			
3740142	40200	2			
3740210	1	3000			
3740211	40201	1			
3740212	40200	2			
3740220	1	5000			
3740221	40201	1			
3740222	40200	2			
3740230	1	7000			
3740231	40201	1			
3740232	40200	2			
3740240	1	9000			
3740241	40201	1			
3740242	40200	2			
3740310	1	3000			
3740311	40201	1			
3740312	40200	2			
3740320	1	5000			
3740321	40201	1			
3740322	40200	2			
3740330	1	7000			
3740331	40201	1			
3740332	40200	2			
3740340	1	9000			
3740341	40201	1			
3740342	40200	2			
3740410	1	3000			
3740411	40201	1			
3740412	40200	2			
3740420	1	5000			
3740421	40201	1			
3740422	40200	2			
3740430	1	7000			
3740431	40201	1			
3740432	40200	2			
3740440	1	9000			
3740441	40201	1			
3740442	40200	2			
3740510	1	3000			
3740511	40201	1			
3740512	40200	2			
3740520	1	5000			
3740521	40201	1			
3740522	40200	2			
3740530	1	7000			
3740531	40201	1			
3740532	40200	2			
3740540	1	9000			
3740541	40201	1			
3740542	40200	2			
3740610	1	3000			
3740611	40201	1			
3740612	40200	2			
3740620	1	5000			
3740621	40201	1			
3740622	40200	2			
3740630	1	7000			
3740631	40201	1			
3740632	40200	2			
3740640	1	9000			
3740641	40201	1			
3740642	40200	2			
3740710	1	3000			
3740711	40201	1			
3740712	40200	2			
3740720	1	5000			
3740721	40201	1			
3740722	40200	2			
3740730	1	7000			
3740731	40201	1			
3740732	40200	2			
3740740	1	9000			
3740741	40201	1			
3740742	40200	2			
3740750	1	3000			
3740751	40201	1			
3740752	40200	2			
3740760	1	5000			
3740761	40201	1			
3740762	40200	2			
3740770	1	7000			
3740771	40201	1			
3740772	40200	2			
3740780	1	9000			
3740781	40201	1			
3740782	40200	2			
3740790	1	3000			
3740791	40201	1			
3740792	40200	2			
3740800	1	5000			
3740801	40201	1			
3740802	40200	2			
3740810	1	7000			
3740811	40201	1			
3740812	40200	2			
3740820	1	9000			
3740821	40201	1			
3740822	40200	2			
3740830	1	3000			
3740831	40201	1			
3740832	40200	2			
3740840	1	5000			
3740841	40201	1			
3740842	40200	2			
3740850	1	7000			
3740851	40201	1			
3740852	40200	2			
3740860	1	9000			
3740861	40201	1			
3740862	40200	2			
3740870	1	3000			
3740871	40201	1			
3740872	40200	2			
3740880	1	5000			
3740881	40201	1			
3740882	40200	2			
3740890	1	7000			
3740891	40201	1			
3740892	40200	2			
3740900	1	9000			
3740901	40201	1			
3740902	40200	2			
3740910	1	3000			
3740911	40201	1			
3740912	40200	2			
3740920	1	5000			
3740921	40201	1			
3740922	40200	2			
3740930	1	7000			
3740931	40201	1			
3740932	40200	2			
3740940	1	9000			
3740941	40201	1			
3740942	40200	2			
3740950	1	3000			
3740951	40201	1			
3740952	40200	2			
3740960	1	5000			
3740961	40201	1			
3740962	40200	2			
3740970	1	7000			
3740971	40201	1			
3740972	40200	2			
3740980	1	9000			
3740981	40201	1			
3740982	40200	2			
3740990	1	3000			
3740991	40201	1			
3740992	40200	2			
3741000	1	5000			
3741001	40201	1			
3741002	40200	2			
3741010	1	7000			
3741011	40201	1			
3741012	40200	2			
3741020	1	9000			
3741021	40201	1			
3741022	40200	2			
3741030	1	3000			
3741031	40201	1			
3741032	40200	2			
3741040	1	5000			
3741041	40201	1			
3741042	40200	2			
3741050	1	7000			
3741051	40201	1			
3741052	40200	2			
3741060	1	9000			
3741061	40201	1			
3741062	40200	2			
3742030	1	3000			
3742031	40201	1			
3742032	40200	2			
3742040	1	5000			
3742041	40201	1			
3742042	40200	2			
3742050	1	7000			
3742051	40201	1			
3742052	40200	2			
3742060	1	9000			
3742061	40201	1			
3742062	40200	2			
3742070	1	3000			
3742071	40201	1			
3742072	40200	2			
3742080	1	5000			
3742081	40201	1			
3742082	40200	2			
3742090	1	7000			
3742091	40201	1			
3742092	40200	2			
3742100	1	9000			
3742101	40201	1			
3742102	40200	2			
3742110	1	3000			
3742111	40201	1			
3742112	40200	2			
3742120	1	5000			
3742121	40201	1			
3742122	40200	2			
3742130	1	7000			
3742131	40201	1			
3742132	40200	2			
3742140	1	9000			
3742141	40201	1			
3742142	40200	2			
