Id	SourceGroupId	Type	Priority	PreTaskId	Result	RewardId	GroupId	LoginVisible	Condition[0]	StartTime	EndTime
11070002	0	4	19418	0	128000	30481	0	0	11070002		
11070003	0	4	19417	0	240000	30482	0	0	11070003		
11070004	0	4	19416	0	480000	30483	0	0	11070004		
11070005	0	4	19415	0	580000	30484	0	0	11070005		
11071001	0	4	19414	0	48000	30480	0	0	11071001		
11071002	0	4	19413	0	128000	30481	0	0	11071002		
11071003	0	4	19412	0	240000	30482	0	0	11071003		
11071004	0	4	19411	0	480000	30483	0	0	11071004		
11071005	0	4	19410	0	580000	30484	0	0	11071005		
11072001	0	4	19414	0	48000	30480	0	0	11072001		
11072002	0	4	19413	0	128000	30481	0	0	11072002		
11072003	0	4	19412	0	240000	30482	0	0	11072003		
11072004	0	4	19411	0	480000	30483	0	0	11072004		
11072005	0	4	19410	0	580000	30484	0	0	11072005		
3030	0	6	19499	0	10	30300	0	0	3030		
3031	0	6	19498	0	30	30310	0	0	3031		
3032	0	6	19497	0	50	30320	0	0	3032		
3033	0	6	19496	0	100	30330	0	0	3033		
3020	0	4	19399	0	50	30200	0	0	3020		
3021	0	4	19398	0	100	30210	0	0	3021		
3022	0	4	19397	0	200	30220	0	0	3022		
3023	0	4	19396	0	300	30230	0	0	3023		
3050	0	4	19199	0	50	30500	0	0	3050		
3051	0	4	19198	0	100	30510	0	0	3051		
3052	0	4	19197	0	200	30520	0	0	3052		
3053	0	4	19196	0	300	30530	0	0	3053		
11130001	0	4	18999	0	200000	30570	0	0	11130001		
11130002	0	4	18998	0	500000	30571	0	0	11130002		
11130003	0	4	18997	0	750000	30572	0	0	11130003		
11130004	0	4	18996	0	1000000	30573	0	0	11130004		
3468	0	4	18899	0	1	30600	0	0	3468		
3469	0	4	18898	0	3	30610	0	0	3469		
3470	0	4	18897	0	5	30620	0	0	3470		
3471	0	4	18896	0	7	30630	0	0	3471		
11140005	0	4	18895	0	20	30631	0	0	11140005		
11140006	0	4	18894	0	30	30632	0	0	11140006		
11140007	0	4	18893	0	50	30633	0	0	11140007		
11150001	0	4	18799	0	50	30634	0	0	11150001		
11150002	0	4	18798	0	200	30635	0	0	11150002		
11150003	0	4	18797	0	500	30636	0	0	11150003		
3300	0	4	29999	0	1	33000	0	0	3300		
3301	0	4	29998	0	1	33010	0	0	3301		
3302	0	4	29997	0	1	33020	0	0	3302		
3303	0	4	29996	0	1	33030	0	0	3303		
3304	0	4	29995	0	1	33040	0	0	3304		
3305	0	4	29994	0	1	33050	0	0	3305		
3306	0	4	29993	0	1	33060	0	0	3306		
3307	0	4	29992	0	1	33070	0	0	3307		
3310	0	4	29899	0	1	33100	0	0	3310		
3311	0	4	29898	0	1	33110	0	0	3311		
3312	0	4	29897	0	1	33120	0	0	3312		
3313	0	4	29896	0	1	33130	0	0	3313		
3314	0	4	29895	0	1	33140	0	0	3314		
3315	0	4	29894	0	1	33150	0	0	3315		
3316	0	4	29893	0	1	33160	0	0	3316		
3317	0	4	29892	0	1	33170	0	0	3317		
3320	0	4	29799	0	1	33200	0	0	3320		
3321	0	4	29798	0	1	33210	0	0	3321		
3322	0	4	29797	0	1	33220	0	0	3322		
3323	0	4	29796	0	1	33230	0	0	3323		
3324	0	4	29795	0	1	33240	0	0	3324		
3325	0	4	29794	0	1	33250	0	0	3325		
3326	0	4	29793	0	1	33260	0	0	3326		
3327	0	4	29792	0	1	33270	0	0	3327		
3330	0	4	29699	0	1	33300	0	0	3330		
3331	0	4	29698	0	1	33310	0	0	3331		
3332	0	4	29697	0	1	33320	0	0	3332		
3333	0	4	29696	0	1	33330	0	0	3333		
3334	0	4	29695	0	1	33340	0	0	3334		
3335	0	4	29694	0	1	33350	0	0	3335		
3336	0	4	29693	0	1	33360	0	0	3336		
3337	0	4	29692	0	1	33370	0	0	3337		
3340	0	4	29599	0	1	33400	0	0	3340		
3341	0	4	29598	0	1	33410	0	0	3341		
3342	0	4	29597	0	1	33420	0	0	3342		
3343	0	4	29596	0	1	33430	0	0	3343		
3344	0	4	29595	0	1	33440	0	0	3344		
3345	0	4	29594	0	1	33450	0	0	3345		
3346	0	4	29593	0	1	33460	0	0	3346		
3347	0	4	29592	0	1	33470	0	0	3347		
3350	0	4	29499	0	1	33500	0	0	3350		
3351	0	4	29498	0	1	33510	0	0	3351		
3352	0	4	29497	0	1	33520	0	0	3352		
3353	0	4	29496	0	1	33530	0	0	3353		
3354	0	4	29495	0	1	33540	0	0	3354		
3355	0	4	29494	0	1	33550	0	0	3355		
3356	0	4	29493	0	1	33560	0	0	3356		
3357	0	4	29492	0	1	33570	0	0	3357		
3360	0	4	29399	0	1	33600	0	0	3360		
3361	0	4	29398	0	1	33610	0	0	3361		
3362	0	4	29397	0	1	33620	0	0	3362		
3363	0	4	29396	0	1	33630	0	0	3363		
3364	0	4	29395	0	1	33640	0	0	3364		
3365	0	4	29394	0	1	33650	0	0	3365		
3366	0	4	29393	0	1	33660	0	0	3366		
3367	0	4	29392	0	1	33670	0	0	3367		
3370	0	4	29299	0	1	33700	0	0	3370		
3371	0	4	29298	0	1	33710	0	0	3371		
3372	0	4	29297	0	1	33720	0	0	3372		
3373	0	4	29296	0	1	33730	0	0	3373		
3374	0	4	29295	0	1	33740	0	0	3374		
3375	0	4	29294	0	1	33750	0	0	3375		
3376	0	4	29293	0	1	33760	0	0	3376		
3377	0	4	29292	0	1	33770	0	0	3377		
3380	0	4	29199	0	1	33800	0	0	3380		
3381	0	4	29198	0	1	33810	0	0	3381		
3382	0	4	29197	0	1	33820	0	0	3382		
3383	0	4	29196	0	1	33830	0	0	3383		
3384	0	4	29195	0	1	33840	0	0	3384		
3385	0	4	29194	0	1	33850	0	0	3385		
3386	0	4	29193	0	1	33860	0	0	3386		
3387	0	4	29192	0	1	33870	0	0	3387		
3390	0	4	29099	0	1	33900	0	0	3390		
3391	0	4	29098	0	1	33910	0	0	3391		
3392	0	4	29097	0	1	33920	0	0	3392		
3393	0	4	29096	0	1	33930	0	0	3393		
3394	0	4	29095	0	1	33940	0	0	3394		
3395	0	4	29094	0	1	33950	0	0	3395		
3396	0	4	29093	0	1	33960	0	0	3396		
3397	0	4	29092	0	1	33970	0	0	3397		
3400	0	4	28999	0	1	34000	0	0	3400		
3401	0	4	28998	0	1	34010	0	0	3401		
3402	0	4	28997	0	1	34020	0	0	3402		
3403	0	4	28996	0	1	34030	0	0	3403		
3404	0	4	28995	0	1	34040	0	0	3404		
3405	0	4	28994	0	1	34050	0	0	3405		
3406	0	4	28993	0	1	34060	0	0	3406		
3407	0	4	28992	0	1	34070	0	0	3407		
3410	0	4	28899	0	1	34100	0	0	3410		
3411	0	4	28898	0	1	34110	0	0	3411		
3412	0	4	28897	0	1	34120	0	0	3412		
3413	0	4	28896	0	1	34130	0	0	3413		
3414	0	4	28895	0	1	34140	0	0	3414		
3415	0	4	28894	0	1	34150	0	0	3415		
3416	0	4	28893	0	1	34160	0	0	3416		
3417	0	4	28892	0	1	34170	0	0	3417		
3420	0	4	28799	0	1	34200	0	0	3420		
3421	0	4	28798	0	1	34210	0	0	3421		
3422	0	4	28797	0	1	34220	0	0	3422		
3423	0	4	28796	0	1	34230	0	0	3423		
3424	0	4	28795	0	1	34240	0	0	3424		
3425	0	4	28794	0	1	34250	0	0	3425		
3426	0	4	28793	0	1	34260	0	0	3426		
3427	0	4	28792	0	1	34270	0	0	3427		
3430	0	4	28699	0	1	34300	0	0	3430		
3431	0	4	28698	0	1	34310	0	0	3431		
3432	0	4	28697	0	1	34320	0	0	3432		
3433	0	4	28696	0	1	34330	0	0	3433		
3434	0	4	28695	0	1	34340	0	0	3434		
3435	0	4	28694	0	1	34350	0	0	3435		
3436	0	4	28693	0	1	34360	0	0	3436		
3437	0	4	28692	0	1	34370	0	0	3437		
3440	0	4	28599	0	1	34300	0	0	3440		
3441	0	4	28598	0	1	34310	0	0	3441		
3442	0	4	28597	0	1	34320	0	0	3442		
3443	0	4	28596	0	1	34330	0	0	3443		
3444	0	4	28595	0	1	34340	0	0	3444		
3445	0	4	28594	0	1	34350	0	0	3445		
3446	0	4	28593	0	1	34360	0	0	3446		
3447	0	4	28592	0	1	34370	0	0	3447		
3450	0	4	28499	0	1	34300	0	0	3450		
3451	0	4	28498	0	1	34310	0	0	3451		
3452	0	4	28497	0	1	34320	0	0	3452		
3453	0	4	28496	0	1	34330	0	0	3453		
3454	0	4	28495	0	1	34340	0	0	3454		
3455	0	4	28494	0	1	34350	0	0	3455		
3456	0	4	28493	0	1	34360	0	0	3456		
3457	0	4	28492	0	1	34370	0	0	3457		
3460	0	4	28399	0	1	34300	0	0	3460		
3461	0	4	28398	0	1	34310	0	0	3461		
3462	0	4	28397	0	1	34320	0	0	3462		
3463	0	4	28396	0	1	34330	0	0	3463		
3464	0	4	28395	0	1	34340	0	0	3464		
3465	0	4	28394	0	1	34350	0	0	3465		
3466	0	4	28393	0	1	34360	0	0	3466		
3467	0	4	28392	0	1	34370	0	0	3467		
3670	0	4	28299	0	1	34300	0	0	3670		
3671	0	4	28298	0	1	34310	0	0	3671		
3672	0	4	28297	0	1	34320	0	0	3672		
3673	0	4	28296	0	1	34330	0	0	3673		
3674	0	4	28295	0	1	34340	0	0	3674		
3675	0	4	28294	0	1	34350	0	0	3675		
3676	0	4	28293	0	1	34360	0	0	3676		
3677	0	4	28292	0	1	34370	0	0	3677		
4000	0	4	28199	0	1	34300	0	0	4000		
4001	0	4	28198	0	1	34310	0	0	4001		
4002	0	4	28197	0	1	34320	0	0	4002		
4003	0	4	28196	0	1	34330	0	0	4003		
4004	0	4	28195	0	1	34340	0	0	4004		
4005	0	4	28194	0	1	34350	0	0	4005		
4006	0	4	28193	0	1	34360	0	0	4006		
4007	0	4	28192	0	1	34370	0	0	4007		
4008	0	4	28099	0	1	34300	0	0	4008		
4009	0	4	28098	0	1	34310	0	0	4009		
4010	0	4	28097	0	1	34320	0	0	4010		
4011	0	4	28096	0	1	34330	0	0	4011		
4012	0	4	28095	0	1	34340	0	0	4012		
4013	0	4	28094	0	1	34350	0	0	4013		
4014	0	4	28093	0	1	34360	0	0	4014		
4015	0	4	28092	0	1	34370	0	0	4015		
4016	0	4	27999	0	1	34300	0	0	4016		
4017	0	4	27998	0	1	34310	0	0	4017		
4018	0	4	27997	0	1	34320	0	0	4018		
4019	0	4	27996	0	1	34330	0	0	4019		
4020	0	4	27995	0	1	34340	0	0	4020		
4021	0	4	27994	0	1	34350	0	0	4021		
4022	0	4	27993	0	1	34360	0	0	4022		
4023	0	4	27992	0	1	34370	0	0	4023		
4024	0	4	27899	0	1	34300	0	0	4024		
4025	0	4	27898	0	1	34310	0	0	4025		
4026	0	4	27897	0	1	34320	0	0	4026		
4027	0	4	27896	0	1	34330	0	0	4027		
4028	0	4	27895	0	1	34340	0	0	4028		
4029	0	4	27894	0	1	34350	0	0	4029		
4030	0	4	27893	0	1	34360	0	0	4030		
4031	0	4	27892	0	1	34370	0	0	4031		
4032	0	4	27799	0	1	34300	0	0	4032		
4033	0	4	27798	0	1	34310	0	0	4033		
4034	0	4	27797	0	1	34320	0	0	4034		
4035	0	4	27796	0	1	34330	0	0	4035		
4036	0	4	27795	0	1	34340	0	0	4036		
4037	0	4	27794	0	1	34350	0	0	4037		
4038	0	4	27793	0	1	34360	0	0	4038		
4039	0	4	27792	0	1	34370	0	0	4039		
4040	0	4	27699	0	1	34300	0	0	4040		
4041	0	4	27698	0	1	34310	0	0	4041		
4042	0	4	27697	0	1	34320	0	0	4042		
4043	0	4	27696	0	1	34330	0	0	4043		
4044	0	4	27695	0	1	34340	0	0	4044		
4045	0	4	27694	0	1	34350	0	0	4045		
4046	0	4	27693	0	1	34360	0	0	4046		
4047	0	4	27692	0	1	34370	0	0	4047		
4048	0	4	27599	0	1	34300	0	0	4048		
4049	0	4	27598	0	1	34310	0	0	4049		
4050	0	4	27597	0	1	34320	0	0	4050		
4051	0	4	27596	0	1	34330	0	0	4051		
4052	0	4	27595	0	1	34340	0	0	4052		
4053	0	4	27594	0	1	34350	0	0	4053		
4054	0	4	27593	0	1	34360	0	0	4054		
4055	0	4	27592	0	1	34370	0	0	4055		
4056	0	4	27499	0	1	34300	0	0	4056		
4057	0	4	27498	0	1	34310	0	0	4057		
4058	0	4	27497	0	1	34320	0	0	4058		
4059	0	4	27496	0	1	34330	0	0	4059		
4060	0	4	27495	0	1	34340	0	0	4060		
4061	0	4	27494	0	1	34350	0	0	4061		
4062	0	4	27493	0	1	34360	0	0	4062		
4063	0	4	27492	0	1	34370	0	0	4063		
4064	0	4	27399	0	1	34300	0	0	4064		
4065	0	4	27398	0	1	34310	0	0	4065		
4066	0	4	27397	0	1	34320	0	0	4066		
4067	0	4	27396	0	1	34330	0	0	4067		
4068	0	4	27395	0	1	34340	0	0	4068		
4069	0	4	27394	0	1	34350	0	0	4069		
4070	0	4	27393	0	1	34360	0	0	4070		
4071	0	4	27392	0	1	34370	0	0	4071		
4072	0	4	27299	0	1	34300	0	0	4072		
4073	0	4	27298	0	1	34310	0	0	4073		
4074	0	4	27297	0	1	34320	0	0	4074		
4075	0	4	27296	0	1	34330	0	0	4075		
4076	0	4	27295	0	1	34340	0	0	4076		
4077	0	4	27294	0	1	34350	0	0	4077		
4078	0	4	27293	0	1	34360	0	0	4078		
4079	0	4	27292	0	1	34370	0	0	4079		
4080	0	4	27199	0	1	34300	0	0	4080		
4081	0	4	27198	0	1	34310	0	0	4081		
4082	0	4	27197	0	1	34320	0	0	4082		
4083	0	4	27196	0	1	34330	0	0	4083		
4084	0	4	27195	0	1	34340	0	0	4084		
4085	0	4	27194	0	1	34350	0	0	4085		
4086	0	4	27193	0	1	34360	0	0	4086		
4087	0	4	27192	0	1	34370	0	0	4087		
4088	0	4	27099	0	1	34300	0	0	4088		
4089	0	4	27098	0	1	34310	0	0	4089		
4090	0	4	27097	0	1	34320	0	0	4090		
4091	0	4	27096	0	1	34330	0	0	4091		
4092	0	4	27095	0	1	34340	0	0	4092		
4093	0	4	27094	0	1	34350	0	0	4093		
4094	0	4	27093	0	1	34360	0	0	4094		
4095	0	4	27092	0	1	34370	0	0	4095		
4096	0	4	26999	0	1	34300	0	0	4096		
4097	0	4	26998	0	1	34310	0	0	4097		
4098	0	4	26997	0	1	34320	0	0	4098		
4099	0	4	26996	0	1	34330	0	0	4099		
4100	0	4	26995	0	1	34340	0	0	4100		
4101	0	4	26994	0	1	34350	0	0	4101		
4102	0	4	26993	0	1	34360	0	0	4102		
4103	0	4	26992	0	1	34370	0	0	4103		
4104	0	4	26899	0	1	34300	0	0	4104		
4105	0	4	26898	0	1	34310	0	0	4105		
4106	0	4	26897	0	1	34320	0	0	4106		
4107	0	4	26896	0	1	34330	0	0	4107		
4108	0	4	26895	0	1	34340	0	0	4108		
4109	0	4	26894	0	1	34350	0	0	4109		
4110	0	4	26893	0	1	34360	0	0	4110		
4111	0	4	26892	0	1	34370	0	0	4111		
4112	0	4	26799	0	1	34300	0	0	4112		
4113	0	4	26798	0	1	34310	0	0	4113		
4114	0	4	26797	0	1	34320	0	0	4114		
4115	0	4	26796	0	1	34330	0	0	4115		
4116	0	4	26795	0	1	34340	0	0	4116		
4117	0	4	26794	0	1	34350	0	0	4117		
4118	0	4	26793	0	1	34360	0	0	4118		
4119	0	4	26792	0	1	34370	0	0	4119		
4120	0	4	26699	0	1	34300	0	0	4120		
4121	0	4	26698	0	1	34310	0	0	4121		
4122	0	4	26697	0	1	34320	0	0	4122		
4123	0	4	26696	0	1	34330	0	0	4123		
4124	0	4	26695	0	1	34340	0	0	4124		
4125	0	4	26694	0	1	34350	0	0	4125		
4126	0	4	26693	0	1	34360	0	0	4126		
4127	0	4	26692	0	1	34370	0	0	4127		
4128	0	4	26599	0	1	34300	0	0	4128		
4129	0	4	26598	0	1	34310	0	0	4129		
4130	0	4	26597	0	1	34320	0	0	4130		
4131	0	4	26596	0	1	34330	0	0	4131		
4132	0	4	26595	0	1	34340	0	0	4132		
4133	0	4	26594	0	1	34350	0	0	4133		
4134	0	4	26593	0	1	34360	0	0	4134		
4135	0	4	26592	0	1	34370	0	0	4135		
4136	0	4	26499	0	1	34300	0	0	4136		
4137	0	4	26498	0	1	34310	0	0	4137		
4138	0	4	26497	0	1	34320	0	0	4138		
4139	0	4	26496	0	1	34330	0	0	4139		
4140	0	4	26495	0	1	34340	0	0	4140		
4141	0	4	26494	0	1	34350	0	0	4141		
4142	0	4	26493	0	1	34360	0	0	4142		
4143	0	4	26492	0	1	34370	0	0	4143		
4144	0	4	26399	0	1	34300	0	0	4144		
4145	0	4	26398	0	1	34310	0	0	4145		
4146	0	4	26397	0	1	34320	0	0	4146		
4147	0	4	26396	0	1	34330	0	0	4147		
4148	0	4	26395	0	1	34340	0	0	4148		
4149	0	4	26394	0	1	34350	0	0	4149		
4150	0	4	26393	0	1	34360	0	0	4150		
4151	0	4	26392	0	1	34370	0	0	4151		
4152	0	4	26299	0	1	34300	0	0	4152		
4153	0	4	26298	0	1	34310	0	0	4153		
4154	0	4	26297	0	1	34320	0	0	4154		
4155	0	4	26296	0	1	34330	0	0	4155		
4156	0	4	26295	0	1	34340	0	0	4156		
4157	0	4	26294	0	1	34350	0	0	4157		
4158	0	4	26293	0	1	34360	0	0	4158		
4159	0	4	26292	0	1	34370	0	0	4159		
4160	0	4	26199	0	1	34300	0	0	4160		
4161	0	4	26198	0	1	34310	0	0	4161		
4162	0	4	26197	0	1	34320	0	0	4162		
4163	0	4	26196	0	1	34330	0	0	4163		
4164	0	4	26195	0	1	34340	0	0	4164		
4165	0	4	26194	0	1	34350	0	0	4165		
4166	0	4	26193	0	1	34360	0	0	4166		
4167	0	4	26192	0	1	34370	0	0	4167		
4168	0	4	26099	0	1	34300	0	0	4168		
4169	0	4	26098	0	1	34310	0	0	4169		
4170	0	4	26097	0	1	34320	0	0	4170		
4171	0	4	26096	0	1	34330	0	0	4171		
4172	0	4	26095	0	1	34340	0	0	4172		
4173	0	4	26094	0	1	34350	0	0	4173		
4174	0	4	26093	0	1	34360	0	0	4174		
4175	0	4	26092	0	1	34370	0	0	4175		
4176	0	4	25999	0	1	34300	0	0	4176		
4177	0	4	25998	0	1	34310	0	0	4177		
4178	0	4	25997	0	1	34320	0	0	4178		
4179	0	4	25996	0	1	34330	0	0	4179		
4180	0	4	25995	0	1	34340	0	0	4180		
4181	0	4	25994	0	1	34350	0	0	4181		
4182	0	4	25993	0	1	34360	0	0	4182		
4183	0	4	25992	0	1	34370	0	0	4183		
4184	0	4	25899	0	1	34300	0	0	4184		
4185	0	4	25898	0	1	34310	0	0	4185		
4186	0	4	25897	0	1	34320	0	0	4186		
4187	0	4	25896	0	1	34330	0	0	4187		
4188	0	4	25895	0	1	34340	0	0	4188		
4189	0	4	25894	0	1	34350	0	0	4189		
4190	0	4	25893	0	1	34360	0	0	4190		
4191	0	4	25892	0	1	34370	0	0	4191		
4192	0	4	25799	0	1	34300	0	0	4192		
4193	0	4	25798	0	1	34310	0	0	4193		
4194	0	4	25797	0	1	34320	0	0	4194		
4195	0	4	25796	0	1	34330	0	0	4195		
4196	0	4	25795	0	1	34340	0	0	4196		
4197	0	4	25794	0	1	34350	0	0	4197		
4198	0	4	25793	0	1	34360	0	0	4198		
4199	0	4	25792	0	1	34370	0	0	4199		
4200	0	4	25699	0	1	34300	0	0	4200		
4201	0	4	25698	0	1	34310	0	0	4201		
4202	0	4	25697	0	1	34320	0	0	4202		
4203	0	4	25696	0	1	34330	0	0	4203		
4204	0	4	25695	0	1	34340	0	0	4204		
4205	0	4	25694	0	1	34350	0	0	4205		
4206	0	4	25693	0	1	34360	0	0	4206		
4207	0	4	25692	0	1	34370	0	0	4207		
4208	0	4	25599	0	1	34300	0	0	4208		
4209	0	4	25598	0	1	34310	0	0	4209		
4210	0	4	25597	0	1	34320	0	0	4210		
4211	0	4	25596	0	1	34330	0	0	4211		
4212	0	4	25595	0	1	34340	0	0	4212		
4213	0	4	25594	0	1	34350	0	0	4213		
4214	0	4	25593	0	1	34360	0	0	4214		
4215	0	4	25592	0	1	34370	0	0	4215		
4216	0	4	25499	0	1	34300	0	0	4216		
4217	0	4	25498	0	1	34310	0	0	4217		
4218	0	4	25497	0	1	34320	0	0	4218		
4219	0	4	25496	0	1	34330	0	0	4219		
4220	0	4	25495	0	1	34340	0	0	4220		
4221	0	4	25494	0	1	34350	0	0	4221		
4222	0	4	25493	0	1	34360	0	0	4222		
4223	0	4	25492	0	1	34370	0	0	4223		
4224	0	4	25491	0	1	34300	0	0	4224		
4225	0	4	25490	0	1	34310	0	0	4225		
4226	0	4	25489	0	1	34320	0	0	4226		
4227	0	4	25488	0	1	34330	0	0	4227		
4228	0	4	25487	0	1	34340	0	0	4228		
4229	0	4	25486	0	1	34350	0	0	4229		
4230	0	4	25485	0	1	34360	0	0	4230		
4231	0	4	25484	0	1	34370	0	0	4231		
4232	0	4	25391	0	1	34300	0	0	4232		
4233	0	4	25390	0	1	34310	0	0	4233		
4234	0	4	25389	0	1	34320	0	0	4234		
4235	0	4	25388	0	1	34330	0	0	4235		
4236	0	4	25387	0	1	34340	0	0	4236		
4237	0	4	25386	0	1	34350	0	0	4237		
4238	0	4	25385	0	1	34360	0	0	4238		
4239	0	4	25384	0	1	34370	0	0	4239		
4240	0	4	25383	0	1	34300	0	0	4240		
4241	0	4	25382	0	1	34310	0	0	4241		
4242	0	4	25381	0	1	34320	0	0	4242		
4243	0	4	25380	0	1	34330	0	0	4243		
4244	0	4	25379	0	1	34340	0	0	4244		
4245	0	4	25378	0	1	34350	0	0	4245		
4246	0	4	25377	0	1	34360	0	0	4246		
4247	0	4	25376	0	1	34370	0	0	4247		
4248	0	4	25375	0	1	34300	0	0	4248		
4249	0	4	25374	0	1	34310	0	0	4249		
4250	0	4	25373	0	1	34320	0	0	4250		
4251	0	4	25372	0	1	34330	0	0	4251		
4252	0	4	25371	0	1	34340	0	0	4252		
4253	0	4	25370	0	1	34350	0	0	4253		
4254	0	4	25369	0	1	34360	0	0	4254		
4255	0	4	25368	0	1	34370	0	0	4255		
4256	0	4	25275	0	1	34300	0	0	4256		
4257	0	4	25274	0	1	34310	0	0	4257		
4258	0	4	25273	0	1	34320	0	0	4258		
4259	0	4	25272	0	1	34330	0	0	4259		
4260	0	4	25271	0	1	34340	0	0	4260		
4261	0	4	25270	0	1	34350	0	0	4261		
4262	0	4	25269	0	1	34360	0	0	4262		
4263	0	4	25268	0	1	34370	0	0	4263		
4264	0	4	25267	0	1	34300	0	0	4264		
4265	0	4	25266	0	1	34310	0	0	4265		
4266	0	4	25265	0	1	34320	0	0	4266		
4267	0	4	25264	0	1	34330	0	0	4267		
4268	0	4	25263	0	1	34340	0	0	4268		
4269	0	4	25262	0	1	34350	0	0	4269		
4270	0	4	25261	0	1	34360	0	0	4270		
4271	0	4	25260	0	1	34370	0	0	4271		
4272	0	4	25259	0	1	34300	0	0	4272		
4273	0	4	25258	0	1	34310	0	0	4273		
4274	0	4	25257	0	1	34320	0	0	4274		
4275	0	4	25256	0	1	34330	0	0	4275		
4276	0	4	25255	0	1	34340	0	0	4276		
4277	0	4	25254	0	1	34350	0	0	4277		
4278	0	4	25253	0	1	34360	0	0	4278		
4279	0	4	25252	0	1	34370	0	0	4279		
4280	0	4	25251	0	1	34300	0	0	4280		
4281	0	4	25250	0	1	34310	0	0	4281		
4282	0	4	25249	0	1	34320	0	0	4282		
4283	0	4	25248	0	1	34330	0	0	4283		
4284	0	4	25247	0	1	34340	0	0	4284		
4285	0	4	25246	0	1	34350	0	0	4285		
4286	0	4	25245	0	1	34360	0	0	4286		
4287	0	4	25244	0	1	34370	0	0	4287		
4288	0	4	25243	0	1	34300	0	0	4288		
4289	0	4	25242	0	1	34310	0	0	4289		
4290	0	4	25241	0	1	34320	0	0	4290		
4291	0	4	25240	0	1	34330	0	0	4291		
4292	0	4	25239	0	1	34340	0	0	4292		
4293	0	4	25238	0	1	34350	0	0	4293		
4294	0	4	25237	0	1	34360	0	0	4294		
4295	0	4	25236	0	1	34370	0	0	4295		
4296	0	4	25235	0	1	34300	0	0	4296		
4297	0	4	25234	0	1	34310	0	0	4297		
4298	0	4	25233	0	1	34320	0	0	4298		
4299	0	4	25232	0	1	34330	0	0	4299		
4300	0	4	25231	0	1	34340	0	0	4300		
4301	0	4	25230	0	1	34350	0	0	4301		
4302	0	4	25229	0	1	34360	0	0	4302		
4303	0	4	25228	0	1	34370	0	0	4303		
4304	0	4	25227	0	1	34300	0	0	4304		
4305	0	4	25226	0	1	34310	0	0	4305		
4306	0	4	25225	0	1	34320	0	0	4306		
4307	0	4	25224	0	1	34330	0	0	4307		
4308	0	4	25223	0	1	34340	0	0	4308		
4309	0	4	25222	0	1	34350	0	0	4309		
4310	0	4	25221	0	1	34360	0	0	4310		
4311	0	4	25220	0	1	34370	0	0	4311		
4312	0	4	25219	0	1	34300	0	0	4312		
4313	0	4	25218	0	1	34310	0	0	4313		
4314	0	4	25217	0	1	34320	0	0	4314		
4315	0	4	25216	0	1	34330	0	0	4315		
4316	0	4	25215	0	1	34340	0	0	4316		
4317	0	4	25214	0	1	34350	0	0	4317		
4318	0	4	25213	0	1	34360	0	0	4318		
4319	0	4	25212	0	1	34370	0	0	4319		
4320	0	4	25211	0	1	34300	0	0	4320		
4321	0	4	25210	0	1	34310	0	0	4321		
4322	0	4	25209	0	1	34320	0	0	4322		
4323	0	4	25208	0	1	34330	0	0	4323		
4324	0	4	25207	0	1	34340	0	0	4324		
4325	0	4	25206	0	1	34350	0	0	4325		
4326	0	4	25205	0	1	34360	0	0	4326		
4327	0	4	25204	0	1	34370	0	0	4327		
4328	0	4	25203	0	1	34300	0	0	4328		
4329	0	4	25202	0	1	34310	0	0	4329		
4330	0	4	25201	0	1	34320	0	0	4330		
4331	0	4	25200	0	1	34330	0	0	4331		
4332	0	4	25199	0	1	34340	0	0	4332		
4333	0	4	25198	0	1	34350	0	0	4333		
4334	0	4	25197	0	1	34360	0	0	4334		
4335	0	4	25196	0	1	34370	0	0	4335		
4336	0	4	25195	0	1	34300	0	0	4336		
4337	0	4	25194	0	1	34310	0	0	4337		
4338	0	4	25193	0	1	34320	0	0	4338		
4339	0	4	25192	0	1	34330	0	0	4339		
4340	0	4	25191	0	1	34340	0	0	4340		
4341	0	4	25190	0	1	34350	0	0	4341		
4342	0	4	25189	0	1	34360	0	0	4342		
4343	0	4	25188	0	1	34370	0	0	4343		
4344	0	4	25187	0	1	34300	0	0	4344		
4345	0	4	25186	0	1	34310	0	0	4345		
4346	0	4	25185	0	1	34320	0	0	4346		
4347	0	4	25184	0	1	34330	0	0	4347		
4348	0	4	25183	0	1	34340	0	0	4348		
4349	0	4	25182	0	1	34350	0	0	4349		
4350	0	4	25181	0	1	34360	0	0	4350		
4351	0	4	25180	0	1	34370	0	0	4351		
4352	0	4	25179	0	1	34300	0	0	4352		
4353	0	4	25178	0	1	34310	0	0	4353		
4354	0	4	25177	0	1	34320	0	0	4354		
4355	0	4	25176	0	1	34330	0	0	4355		
4356	0	4	25175	0	1	34340	0	0	4356		
4357	0	4	25174	0	1	34350	0	0	4357		
4358	0	4	25173	0	1	34360	0	0	4358		
4359	0	4	25172	0	1	34370	0	0	4359		
4360	0	4	25171	0	1	34300	0	0	4360		
4361	0	4	25170	0	1	34310	0	0	4361		
4362	0	4	25169	0	1	34320	0	0	4362		
4363	0	4	25168	0	1	34330	0	0	4363		
4364	0	4	25167	0	1	34340	0	0	4364		
4365	0	4	25166	0	1	34350	0	0	4365		
4366	0	4	25165	0	1	34360	0	0	4366		
4367	0	4	25164	0	1	34370	0	0	4367		
4368	0	4	25163	0	1	34300	0	0	4368		
4369	0	4	25162	0	1	34310	0	0	4369		
