SkipId	Origin	UiName	ParamId	Explain	FunctionalId	IsHideFunc	CustomParams[1]	CustomParams[2]	CustomParams[3]	CustomParams[4]	CustomParams[5]	ConditionId	IsRecord	TimeId	NotShowUI[1]	NotShowUI[2]	NotShowUI[3]	StartTime	CloseTime
19002	7	SkipToCharacterV2P6		Go to Members	101	1	1031001												
19003	7	SkipToCharacterV2P6		Go to Members	101	1	1041002												
19004	7	SkipToCharacterV2P6		Go to Members	101	1	1051001												
19005	7	SkipToCharacterV2P6		Go to Members	101	1	1061002												
19006	7	SkipToCharacterV2P6		Go to Members	101	1	1071002												
19007	7	SkipToCharacterV2P6		Go to Members	101	1	1081002												
19008	7	SkipToCharacterV2P6		Go to Members	101	1	1021002												
19009	7	SkipToCharacterV2P6		Go to Members	101	1	1031002												
19010	7	SkipToCharacterV2P6		Go to Members	101	1	1011003												
19011	7	SkipToCharacterV2P6		Go to Members	101	1	1031003												
19012	7	SkipToCharacterV2P6		Go to Members	101	1	1061003												
19013	7	SkipToCharacterV2P6		Go to Members	101	1	1071003												
19014	7	SkipToCharacterV2P6		Go to Members	101	1	1051003												
19015	7	SkipToCharacterV2P6		Go to Members	101	1	1021003												
19016	7	SkipToCharacterV2P6		Go to Members	101	1	1081003												
19017	7	SkipToCharacterV2P6		Go to Members	101	1	1091002												
19018	7	SkipToCharacterV2P6		Go to Members	101	1	1041003												
19019	7	SkipToCharacterV2P6		Go to Members	101	1	1111002												
19020	7	SkipToCharacterV2P6		Go to Members	101	1	1121002												
19021	7	SkipToCharacterV2P6		Go to Members	101	1	1021004												
19022	7	SkipToCharacterV2P6		Go to Members	101	1	1131002												
19023	7	SkipToCharacterV2P6		Go to Members	101	1	1511003												
19024	7	SkipToCharacterV2P6		Go to Members	101	1	1141003												
19025	7	SkipToCharacterV2P6		Go to Members	101	1	1161002												
19026	7	SkipToCharacterV2P6		Go to Members	101	1	1521003												
19027	7	SkipToCharacterV2P6		Go to Members	101	1	1171003												
19028	7	SkipToCharacterV2P6		Go to Members	101	1	1181003												
19029	7	SkipToCharacterV2P6		Go to Members	101	1	1191003												
19030	7	SkipToCharacterV2P6		Go to Members	101	1	1201003												
19031	7	SkipToCharacterV2P6		Go to Members	101	1	1211002												
19032	7	SkipToCharacterV2P6		Go to Members	101	1	1531003												
19033	7	SkipToCharacterV2P6		Go to Members	101	1	1121003												
19034	7	SkipToCharacterV2P6		Go to Members	101	1	1131003												
19035	7	SkipToCharacterV2P6		Go to Members	101	1	1541003												
19036	7	SkipToCharacterV2P6		Go to Members	101	1	1031004												
19037	7	SkipToCharacterV2P6		Go to Members	101	1	1531004												
19038	7	SkipToCharacterV2P6		Go to Members	101	1	1221002												
19039	7	SkipToCharacterV2P6		Go to Members	101	1	1551003												
19040	7	SkipToCharacterV2P6		Go to Members	101	1	1051004												
19041	7	SkipToCharacterV2P6		Go to Members	101	1	1561003												
19042	7	SkipToCharacterV2P6		Go to Members	101	1	1071004												
19043	7	SkipToCharacterV2P6		Go to Members	101	1	1571003												
19044	7	SkipToCharacterV2P6		Go to Members	101	1	1041004												
19045	7	SkipToCharacterV2P6		Go to Members	101	1	1231002												
19046	7	SkipToCharacterV2P6		Go to Members	101	1	1011004												
19047	7	SkipToCharacterV2P6		Go to Members	101	1	1091003												
19048	7	SkipToCharacterV2P6		Go to Members	101	1	1021005												
19049	7	SkipToCharacterV2P6		Go to Members	101	1	1241002												
19050	7	SkipToCharacterV2P6		Go to Members	101	1	1221003												
19051	7	SkipToCharacterV2P6		Go to Members	101	1	1251002												
19052	7	SkipToCharacterV2P6		Go to Members	101	1	1261003												
19053	7	SkipToCharacterV2P6		Go to Members	101	1	1271003												
19054	7	SkipToCharacterV2P6		Go to Members	101	1	1281002												
19055	7	SkipToCharacterV2P6		Go to Members	101	1	1081004												
19056	7	SkipToCharacterV2P6		Go to Members	101	1	1521004												
19057	7	SkipToCharacterV2P6		Go to Members	101	1	1291002												
19058	7	SkipToCharacterV2P6		Go to Members	101	1	1171004												
19059	7	SkipToCharacterV2P6		Go to Members	101	1	1301002												
19060	7	SkipToCharacterV2P6		Go to Members	101	1	1241003												
19061	7	SkipToCharacterV2P6		Go to Members	101	1	1211003												
19062	7	SkipToCharacterV2P6		Go to Members	101	1	1021006												
19063	7	SkipToCharacterV2P6		Go to Members	101	1	1311002												
19064	7	SkipToCharacterV2P6		Go to Members	101	1	1051005												
19065	7	SkipToCharacterV2P6		Go to Members	101	1	1321003												
19066	7	SkipToCharacterV2P6		Go to Members	101	1	1331003												
19067	7	SkipToCharacterV2P6		Go to Members	101	1	1531005												
19068	7	SkipToCharacterV2P6		Go to Members	101	1	1341002												
19069	7	SkipToCharacterV2P6		Go to Members	101	1	1131004												
19070	7	SkipToCharacterV2P6		Go to Members	101	1	1351003												
19071	7	SkipToCharacterV2P6		Go to Members	101	1	1361003												
19072	7	SkipToCharacterV2P6		Go to Members	101	1	1041005												
19073	7	SkipToCharacterV2P6		Go to Members	101	1	1371002												
19074	7	SkipToCharacterV2P6		Go to Members	101	1	1381003												
19075	7	SkipToCharacterV2P6		Go to Members	101	1	1031005												
19076	7	SkipToCharacterV2P6		Go to Members	101	1	1291003												
19077	7	SkipToCharacterV2P6		Go to Members	101	1	1141004												
19078	7	SkipToCharacterV2P6		Go to Members	101	1	1391003												
19079	7	SkipToCharacterV2P6		Go to Members	101	1	1061004												
19080	7	SkipToCharacterV2P6		Go to Members	101	1	1021007												
19081	7	SkipToCharacterV2P6		Go to Members	101	1	1401003												
20000	1	UiNewFuben		Event Quest		1													
20001	7	OnOpenUiActivityBossSingle		Gestalt		1													
20002	7	OnOpenUiOnlineBoss		Co-op	10302	1													
20003	7	OnOpenMainlineSubtab		Interlude	1701	1	2												
20004	7	OnOpenFestivalActivity		Frozen Darkness	10306	1	2	0	0										
20005	7	OnOpenUiActivityBranch		Arctic Night	10303	1	1												
20006	7	OnOpenUiActivityBossSingle		Azure Scar	10304	1													
20007	7	OnOpenUiOnlineBoss		Co-op	10302	1													
20008	7	OnOpenMainlineSubtab		Interlude	1701	1	2												
20009	6	UiActivityBriefBase		Frozen Darkness	10303	1	0	0	0										
20010	6	UiNewDrawMain		Theme-limited Research	401	1	1	15											
20011	6	UiPurchase		Purchase Skin Supply Pack	3	1	2	0	4										
20012	7	OnOpenFestivalActivity		Christmas	10306	1	1	0	0										
20013	6	UiActivityBriefBase		Echo Aria — Analysis Lab	10306	1	3	0	0									2021/2/25 5:00	
20014	7	OnOpenMainLineStage		Main Story - Chapter xx (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10140101												
20015	7	OnOpenBabelTower		Babel Tower	10307	1							1						
20016	7	OnOpenFestivalActivity		Go to preview stage	10306	1	3												
20017	7	OnOpenRepeatChallengeActivity		Version Multi Clear (to each version)	10309	1	1						1						
20018	7	OnOpenRogueLikeActivity		APUS	10310	1													
20019	7	OnOpenUiOnlineBossActivity		Co-op (Event)	10302	1													
20020	6	UiPurchase		Coating Pack	3	1	2	0	4										
20021	7	OnOpenFestivalActivity		Moonlit Night	10306	1	8												
20022	7	OnOpenFestivalActivity		Metropolis Preview	10306	1	6												
20023	6	UiNewDrawMain		Uniframe Research	401	1	1	16											
20024	2	UiActivityBase	1	Open the Puzzle Menu in the Tanabata event.		1	1	204											
20025	7	OnOpenFestivalActivity		Taoist Resolve	10306	1	9												
20026	7	OnOpenFestivalActivity		Rosetta Preview	10306	1	10												
20027	6	UiClickClearGame		Skip Mini-game	10319	1													
20028	6	OnOpenFestivalActivity		Taoist Resolve	10306	1	9												
20029	4	UiClickClearGame		Skip Mini-game	10319	1													
20030	7	OnOpenFestivalActivity		To Theater Ruins	10306	1	11												
20031	6	UiPuzzleActivity		To Puzzle	10324	1	1												
20032	7	OnOpenFestivalActivity		Clear the mission "Theater Ruins"	10306	1	11												
20033	6	UiTask		Go to Mission		1	4	0	0										
20034	2	UiActivityBase	1	Complete the event mission		1	1	207											
20035	7	OnOpenNewCharActivity		Refraction	10325	1	1												
20036	6	UiPuzzleActivity		To Puzzle	10324	1	2												
20037	7	OnOpenFestivalActivity		Clear "Hidden Current" missions	10306	1	12												
20038	6	UiTask		Go to Mission	503	1	4	0	0										
20039	2	UiActivityBase	1	Complete the event mission		1	1	207											
20040	2	UiActivityBase	1	To Total Spending		1	1	213											
20042	7	OnOpenFestivalActivity		Clear "Hidden Current" missions	10306	1	12												
20043	2	UiActivityBase	1	Refraction Reward		1	1	30											
20044	7	OnOpenFestivalActivity		Anniversary Memory Rescue Phase I	10306	1	15												
20045	7	OnOpenFestivalActivity		Anniversary Memory Rescue Phase II	10306	1	16												
20046	7	OnOpenFestivalActivity		Anniversary Memory Rescue Phase III	10306	1	17												
20047	2	UiActivityBase	1	Coating Preview Event		1	1	21											
20048	6	UiChristmasTreeMain		Advance to Christmas Tree Dress-up Time	10326	1	1												
20049	6	UiYuandan		Placeholder To New Year Event	10327	1	1												
20050	7	OnOpenFestivalActivity		Clear "Sea of Stars"	10306	1	13												
20051	7	OnOpenFestivalActivity		Clear "Ring in the New Year"	10306	1	14												
20052	2	UiPhotograph		Photo Mode		1													
20053	7	OnOpenGacha		Obtained from Backlight Matrix	403	1	1												
20054	7	OnOpenGacha		To Heavenly Gift	403	1	2												
20055	7	OnOpenActivityBriefShop		Event Material Shop (Limited Tab)	1001	1	1421												
20056	2	UiActivityBase	1	Complete Christmas Event Mission		1	1	207											
20057	2	UiActivityBase	1	Complete New Year Event Mission		1	1	204											
20058	2	UiNierTask		Abyssal Action	1305	1													
20059	2	UiFubenNierRepeat		Reverb Archive	1305	1													
20060	6	UiPurchase		Purchase other care package(s)	3	1	2	0	5										
20061	2	UiActivityBase	1	To Total Spending		1	1	213										2021/2/4 10:00	2021/2/18 10:00
20062	6	UiPurchase		Purchase coating care package	3	1	2	0	4									2021/2/4 10:00	2021/3/4 9:59
20063	6	UiFubenNierEnter		Secret exchange counter of Untold Naraka	1305	1												2021/1/7 5:00	2021/2/4 5:00
20064	6	UiCoupletGame		Go to "Couplets Mini-game"	10328	1	1											2020/12/7 5:00	2021/2/4 5:00
20065	2	UiActivityBase	1	Complete the event mission		1	1	103											
20066	7	ExtraChapter		Go to Prelude of extra Episode—Frozen Darkness	10314	1	2000												
20067	7	OnOpenFestivalActivity		Instance Clearance of "Spring Festival Event"	10306	1	19												
20068	7	OnOpenFestivalActivity		Go to April Fools instance	10306	1	20												
20069	2	UiActivityBase	1	Complete Event Mission of "Fist of the Overlord"		1	1	202											
20070	6	UiPuzzleActivity		To Puzzle	10324	1	3												
20071	7	OnOpenNewCharActivity		New Character Theme Trial (CustomParams is the number of the current season)	10325	1	33												
20072	7	OnOpenGachaOrganize		Moe War Card Draw Redirect	403	1	1											2021/4/8 10:00	2021/5/6 9:59
20073	7	OnOpenFestivalActivity		To S-Rank Pet Event	10306	1	21												
20074	6	UiMovieAssemble		Go to Story Recollection		1	1												
20075	2	UiActivityBase	1	Complete "Lost Inscription" event missions		1	1	101											
20076	6	UiInvertCardGame		Go to Flop Mini-game	10331	1	1												
20077	2	UiActivityBase	1	Complete Event Mission of "Finger Guessing"		1	1	102											
20078	2	UiActivityBase	1	To Number Puzzle		1	1	601											
20079	2	UiActivityBase	1	Complete "Shadow Diver" event missions		1	1	102											
20080	2	UiActivityBase	1	Complete "Joker in the Barrel" event missions		1	1	403											
20081	7	OnOpenNewCharActivity		Warrior's Triumph	10325	1	3												
20082	7	OnOpenGachaOrganize		Skip to Deep Blue Warzone Draw	403	1	2											2021/6/1 5:00	2021/8/5 5:00
20083	7	SkipToKillZone		Into the Deep	10339	1													
20084	7	SuperTowerJumpTo		Deep Blue Warzone home screen	10340	1													
20085	7	SkipToSuperTowerTier		Infinite Abyss	10340	1													
20086	1	UiSuperTowerShop		Add-on Fusion Center	10340	1													
20087	1	UiSuperTowerCall		Scrap Add-ons	10340	1													
20088	7	OnOpenFestivalActivity		Summer Event Ten Stages	10306	1	22												
20089	7	OnOpenMainLineStage		Main Story - Chapter xx (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10150101												
20090	7	OnOpenUiPrequel		(Example) Go to a specific Interlude, put the Interlude ID in CustomParams (Custom-1 = the first 4 digits of Custom-2; Custom-2 = Prequel ID)	1701	1	1020	1012002											
20091	6	UiLivWarmActivityPop		Go to Super Liv Tile-matching Minigame	10347	1	1												
20092	6	UiLivWarmSoundsActivity		Go to Super Liv Audio Minigame	10348	1	1												
20093	6	UiWelfare		Complete the "Dark Winter Origin" event mission.	1		1	91											
20094	7	OnOpenUiPrequel		Roland Interlude: A Great Show (Example) Go to a specific Interlude, put the Interlude ID in CustomParams (Custom-1 = the first 4 digits of Custom-2; Custom-2 = Prequel ID)	1701	1	1030	1021001											
20095	7	OnOpenMainLineStage		Main Story - Chapter 16 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10160101												
20096	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2021/8/13 5:00	2021/9/30 4:59
20097	1	UiLivWarmRaceMain		To Racing Minigame	10414	1													
20098	7	SkipToPickFlipRewardActivity		Liv: Empyrea Coating Flip Event		1	1												
20099	7	OnOpenUiPrequel		Liv: Empyrea Interlude	1701	1	1005	1002002											
20100	2	UiActivityBase	1	Complete "Ballad of the Old Days" event missions		1	1	101											
20101	6	UiPuzzleActivity		To Puzzle	10324	1	4												
20102	7	SkipToAreaWar		To Server Final Battle	10349	1													
20103	7	OnOpenNewCharActivity		New Character Theme Trial - Coating Trial (CustomParams is the number of the current season)	10325	1	5	2											
20104	7	SkipToSuperSmashBros		Ultimate Brawl	10350	1													
20105	7	OpenMainLine3DStage		Main Story - Chapter 17 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)		1	0	10170101											
20106	6	UiMemorySave		To Memory Wars Anniversary	10351	1													
20107	7	SkipToDiceGame		Go to Dice Minigame	10415	1													
20108	7	OnOpenUiPrequel		Capriccio's Interlude	1701	1	1027	1018002											
20109	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2021/11/12 5:00	2021/12/16 4:59
20110	1	UiPartnerMain		CUB	5001	1													
20111	6	UiPurchase		Purchase Coating Supply Pack (Used in the character screen of each version)	3	1	2	0	4										
20112	7	SkipToNewYearLuck		New Year Lottery Ticket	10417	1	4												
20113	6	UiHitMouseMain		Whac-a-Mole	10418	1													
20114	2	UiActivityBase	1	Complete "New Year Lottery" Event Mission		1	1	92											
20115	2	UiActivityBase	1	Complete Farewell Memento" Event Mission"		1	1	91											
20116	7	ShortStoryChapter		Proceed to Floating Record Ch.1 - Reveries with a Whale	10314	1	2000												
20117	7	OnOpenUiPrequel		Pulao: Dragontoll Interlude	1701	1	1031	1022001											
20118	7	SkipToBodyCombineGame		Play the Flipbook Finder minigame.	10419	1	1												
20119	2	UiActivityBase	1	Complete the Flipbook Finder event mission.		1	1	94											
20120	7	SkipToConsumeActivityMain		Go to the Fortune's Favor event.		1													
20121	7	SkipToConsumeActivityLuckyBag		Go to the Lucky Draw event.		1													
20122	7	SkipToGoldenMiner		Go to the Cat Grab event.	10426	1													
20123	7	OnOpenMainLineStage		Main Story - Chapter 18 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10180101												
20124	7	SkipToConsumeActivityShop		Go to the Fortune Merchant shop.		1													
20125	6	UiActivityBriefBase		2022 Spring Festival Patch - Double Panels Redirection	10300	1	2	0	0										
20126	7	OnOpenGuild		Go to United Command Bureau.	1901	1													
20127	7	SkipToGoldenMiner		Go to the Cat Grab event.	10426	1													
20128	7	SkipToRpgMakerGameMain		Go to the Plum Snow event.	10345	1							1						
20129	7	OnOpenFestivalActivity		Complete the mission, Fortune of Tiger.	10306	1	23												
20130	1	UiNewFuben		Go to the Main Story stage.		1													
20131	6	UiNewDrawMain		Go to Research.	401	1	1												
20132	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2022/1/28 5:00	2022/3/10 4:59
20133	7	OnOpenFestivalActivity		Clear the story mission "White Day"	10306	1	24												
20134	7	SkipToInvertCardGame		Advance to the poker guessing minigame	10331	1	2												
20135	2	UiActivityBase	1	Complete the Event Mission "Dark Eclipse"		1	1	91											
20136	7	ShortStoryChapter		Proceed to Floating Record Ch.1 - The Ark Beyond	10314	1	2001												
20138	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2022/3/11 5:00	2022/4/21 4:59
20139	2	UiActivityBase	1	Complete "Voiceless Self" Event Mission		1	1	92											
20140	7	SkipToMineSweeping		Mine Sweeper		1													
20141	6	UiFubenPractice		Clear Basic Tutorial	1800	1	3	1	2										
20142	6	UiFubenPractice		Clear Basic Tutorial	1800	1	3	3	1										
20143	7	OnOpenMainLineStage		Main Story - Chapter 19 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10190101												
20144	7	OnOpenGachaOrganize		Skip to Moe War Season 2 Draw	403	1	3											2022/3/1 10:00	2022/5/6 9:59
20145	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2022/4/21 5:00	2022/6/2 4:59
20146	7	SkipToFavorabilityNew		Advance to Communicate with Members	1400	1								9001					
20147	7	OnOpenFestivalActivity		Clear the story mission "Dragon Boat Festival"	10306	1	25												
20148	2	UiActivityBase	1	Complete "Veiled Rift" Event Mission		1	1	91											
20149	6	UiPuzzleActivity		To Puzzle	10324	1	5												
20150	7	OpenLotto		To Leaving for the New World 2.0		1	4												
20151	7	ShortStoryChapter		Go to Floating Record Chapter 2: Cinder Burns	10314	1	2002												
20152	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2022/6/2 10:00	2022/7/8 4:59
20153	7	SkipToRepeatChallengeActivityShop		Advance to Simulated Battlefield: Memory Shop	1001	1	1423												
20154	7	SkipToBodyCombineGame		Go to A Covenant of Glass Minigame	10419	1	2												
20155	2	UiActivityBase	1	Complete "A Covenant of Glass" Event Missions		1	1	92											
20156	7	SkipToSummerSignInMain		Go to 2022 Summer Sign-in	10434	1								23601					
20157	7	OnOpenFestivalActivity		Clear the story mission "White Day"	10306	1	24												
20158	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4										
20159	7	OpenLotto		Directed to Coating Pool		1	5												
20160	7	SkipToSpecialShop	1228	Coating Encore Shop	1001	1													
20161	7	OnOpenFestivalActivity		Clear the Mission "Slumberland"	10306	1	34												
20162	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2022/7/8 10:00	2022/8/18 4:59
20163	7	OnOpenMainLineStage		Main Story - Chapter 20 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10200101												
20164	6	UiInvertCardGame		Advance to the poker guessing minigame	10331	1	4												
20165	2	UiActivityBase	1	Complete the "Topological Manifold" event missions		1	1	91											
20166	7	OnOpenFestivalActivity		Clear the "Mid-Autumn Event Records" mission	10306	1	27												
20167	7	ShortStoryChapter		Advance to Floating Record Chapter 3 - Left Unsaid	10352	1	2003												
20168	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2022/8/18 10:00	2022/9/29 4:59
20169	2	UiActivityBase	1	Complete the "Futurismo" event missions		1	1	92											
20170	6	UiPuzzleActivity		To Puzzle	10324	1	9												
20171	7	OnOpenPassport		Tactical Assessment Manual	10342	1													
20172	6	UiPuzzleActivity		Obtain Coating	10324	1	6												
20173	7	OnOpenMainLineStage		Main Story - Chapter 21 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10210101												
20174	6	UiWelfare		Complete the "Dark Winter Origin" event mission.	1	1	1	90											
20175	7	SkipToMineSweeping		Mine Sweeper		1													
20176	7	OpenLotto		Obtain Coating		1	6												
20177	7	SkipToGoldenMiner		Go to the Cat Grab event.	10426	1							1						
20178	7	OnOpenMainLineStage		Main Story - Chapter 22 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10220100												
20179	7	OnOpenGacha		Directed to Spring Festival Pool	403	1	14												
20180	6	UiWelfare		Complete the "Homeward Season" event mission.	1		1	91											
20181	7	OnOpenGacha		Skip to Spring Festival Coating Stage	403	1	14	1											
20182	6	UiHitMouseMain		Whac-a-Mole	10418	1	2												
20183	6	UiWelfare		Complete the "Ever After" event mission.	1	1	1	92											
20184	7	OnOpenFestivalActivity		Clear the "The Night Train on Reunion" mission.	10306	1	29												
20185	7	OnOpenMainLineStage		Main Story - Chapter 23 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10230101												
20186	7	OpenLotto		To Leaving for the New World 3.0		1	7												
20187	7	ShortStoryChapter		Advance to Floating Record Chapter 4: The Floating Reverie.	10352	1	2004												
20188	6	UiWelfare		Complete the "Explosive Celebration" event missions	1	1	1	90											
20189	7	OnOpenMainLineStage		Main Story - Chapter 24 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10240101												
20190	7	OpenLotto		Azure Apocalypse: Rerun		1	8												
20191	7	ShortStoryChapter		Advance to Floating Record Chapter 5 - Sands of Wrath	10352	1	2005												
20192	6	UiWelfare		Complete "Reversed Order" event mission	1	1	1	91											
20193	7	OpenLotto		Directed to Karenina Coating Pool		1	9												
20194	7	OnOpenMainLineStage		Main Story - Chapter 25 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10250101												
20195	7	OnOpenFestivalActivity		Clear mission "Dreams Inscribed"	10306	1	30												
20196	6	UiWelfare		Complete "Elegy of Despair" event mission	1	1	1	93											
20197	6	UiWelfare		Complete "Monochrome Corridor" event missions	1	1	1	90											
20198	8	SkipDormShop		Dispatch Shop	902	1	950												
20199	7	OpenLotto		Neon Dynamite		1	9	1											
20200	7	OpenLotto		Viva la Nina		1	9	2											
20201	7	OnOpenGacha		Solitary Dream - Rerun	403	1	15												
20202	6	UiWelfare		Complete the "Lightbearer's Voyage" event missions.	1	1	1	94											
20203	6	UiFubenPracticeCharacterDetail		Skip to Celica's tutorial	1800	1	1041003	30100013											
20204	6	UiWelfare		Complete "Headstone" event missions	1	1	1	95											
20205	7	OpenLotto		To V2.9 Vera Coating Pool		1	10	1											
20206	6	UiWelfare		Complete the "Code: Blocks" event missions	1	1	1	96											
20207	7	OpenLotto		To V2.10 Coating Pool		1	11												
20208	6	UiFubenPracticeCharacterDetail		Skip to Celica's tutorial	1800	1	1131003	30100026											
20209	7	OnOpenActivityBriefShop		Event Material Shop (Limited Tab)	10303	1	1297												
20210	6	UiWelfare		Complete Silhouette of the Past event missions	1	1	1	101											
20211	6	UiFubenPracticeCharacterDetail		Skip to Celica's tutorial	1800	1	1031004	30100027											
20212	7	OnOpenGacha		V2.11 Directed to Coating Pool [Solitary Longings]	403	1	16												
20213	7	OnOpenGacha		V2.11 Pool Story [Sinking Mermaid]	10306	1	16	1											
20214	6	UiWelfare		Complete "Abyss Tracker" Event Mission	1	1	1	98											
20215	6	UiWelfare		Complete "It's Bedtime!" event missions	1	1	1	99											
20216	6	UiWelfare		Complete "Daily Activity Connection" event missions	1	1	1	98											
20217	7	OpenLotto		To Leaving for the New World 4.0		1	12												
20218	6	UiWelfare		Complete Snooze Button Event Mission	1	1	1	100											
20219	7	OpenLotto		Neon Dynamite		1	13	1											
20220	7	OpenLotto		Viva la Nina		1	13	2											
20221	6	UiFubenPracticeCharacterDetail		Skip to Celica's tutorial	1800	1	1071004	30100068											
20222	6	UiWelfare		Complete the event mission "Broken Page"	1	1	1	101											
20223	7	OnOpenGacha		To V2.15 Coating Pool	403	1	17												
20224	7	OnOpenGacha		V2.15 Pool Story	10306	1	17	1											
20225	6	UiWelfare		Complete the "Chilling Omen" event mission.	10324	1	9	102											
20226	7	SkipToSpecialShop		Coating Encore Shop	1001	1													
20227	6	UiWelfare		Complete "Glittering Wish" Event Missions	10347	1	4	103											
20228	7	OnOpenGacha		V2.16 Directed to Coating Pool [Solitary Longings]	403	1	18												
20229	7	OnOpenGacha		V2.16 Pool Story [Sinking Mermaid]	10306	1	18	1											
20230	7	OpenLotto		To Leaving for the New World 5.0		1	14												
20231	7	OnOpenGacha		V2.17 Directed to Coating Pool [Solitary Dream]	403	1	19												
20232	7	OnOpenGacha		V2.17 Pool Story [Lost in Whitebloom]	10306	1	19	1											
20233	6	UiWelfare		Complete "Dusk's Shade" event missions	10476	1	1	104											
20234	6	UiFubenPracticeCharacterDetail		Skip to Celica's tutorial	1800	1	1021005	30100099											
20235	7	OnOpenCharacterFileFubenActivity		New Character Theme Trial (Edit event no. after the 33rd event)	10325	1	49												
20236	6	UiFubenPracticeStageListRoot		To Celica Crammer (New jump id after the 33rd event)	10325	1	33						1						
20237	7	OpenLotto		Advance to event [Luna Pool Story].	10306	1	16	2											
20238	6	UiWelfare		Complete "King's Gambit" event missions	1	1	1	105											
20239	7	SkipToGachaCanLiverMainUi		[Insatiable Research] Lilith Research Event	403	1	1												
20240	6	UiNewDrawMain		[Ishmael: Parhelion] Advance to the themed pool	401	1	1	11										2024/11/7 7:00	2024/12/19 5:00
20241	6	UiPurchase		[Ishmael: Parhelion] Advance to the Coating Supply Pack	3	1	2	0	4									2024/11/7 7:00	2024/12/19 5:00
20242	6	UiFavorabilityStory		Advance to Lilith: Daemonissa Affection Story		1	1331003												
20243	6	UiFubenPracticeStageListRoot			10325	1	34												
20244	7	OnOpenGacha		To V3.2 Coating Pool	403	1	31												
20245	7	OnOpenGacha		V3.2 Pool Story	10306	1	31	1											
20246	7	SkipToGachaCanLiverMainUi		[Insatiable Research] Lilith Research Event	403	1	1											2024/12/19 7:00	2025/1/23 5:00
20247	6	UiPurchase		[Lilith: Daemonissa] Advance to the Coating Supply Pack	3	1	2	0	4									2024/12/19 7:00	2025/1/23 5:00
20248	6	UiWelfare		Complete "Dawning Luminescence" event missions	1	1	1	106											
20249	6	UiFavorabilityStory		Advance to Selena Affection Story		1	1531005												
20250	6	UiFubenPracticeStageListRoot		To Celica Crammer (New jump id after the 33rd event)	10325	1	35						1						
20251	6	UiFubenPracticeCharacterDetail		To Celica Tutorial (Echo Leap)	1800	1	1261003	30100135											
20252	6	UiPurchase		[Selena: Pianissimo] Advance to Coating Supply Pack	3	1	2	0	4									2025/1/23 7:00	2025/3/6 5:00
20253	6	UiNewDrawMain		[Selena: Pianissimo] Advance to themed pool	401	1	1	11										2025/1/23 7:00	2025/3/6 5:00
20254	1	UiGachaFashionSelfChoiceEntrance			403	1													
20255	7	OnOpenGacha			403	1	32												
20256	7	OnOpenGacha			10306	1	32	1											
20257	7	OnOpenGacha			403	1	33												
20258	7	OnOpenGacha			10306	1	33	1											
20259	7	OnOpenGacha			403	1	34												
20260	7	OnOpenGacha			10306	1	34	1											
20261	6	UiFubenPracticeStageListRoot		To Celica Crammer (New jump id after the 33rd event)	10325	1	36						1						
20262	6	UiWelfare		Complete the "Intertwined Fate" event missions	1	1	1	107											
20263	6	UiFubenPracticeStageListRoot		To Celica Crammer (New jump id after the 33rd event)	10325	1	36						1						
20264	6	UiPurchase		[Jetavie: Daybreak] Advance to Coating Supply Pack	3	1	2	0	4									2025/3/6 7:00	2025/4/10 7:00
20265	6	UiNewDrawMain		[Jetavie: Daybreak] Advance to themed pool	401	1	1	1										2025/3/6 7:00	2025/4/10 7:00
20266	6	UiPuzzleActivity		Jump to Phantoms in the Mirror	10324	1	10	102											
20267	6	UiFavorabilityStory		Advance to Vera Affection Story		1	1131004												
20268	6	UiFubenPracticeStageListRoot		To Celica Crammer (New jump id after the 33rd event)	10325	1	39						1						
20269	6	UiNewDrawMain		[Vera: Geiravor] Advance to themed pool	401	1	1	11										2025/4/10 7:00	2025/5/22 5:00
