Id	AttribId[1]	AttribId[2]	AttribDes1[1]	AttribDes1[2]	AttribDes2[1]	AttribDes2[2]	ItemId[1]	ItemId[2]	ItemId[3]	ItemId[4]	ItemId[5]	ItemCount[1]	ItemCount[2]	ItemCount[3]	ItemCount[4]	ItemCount[5]	ItemCrystalId[1]	ItemCrystalId[2]	ItemCrystalId[3]	ItemCrystalCount[1]	ItemCrystalCount[2]	ItemCrystalCount[3]	AwarenessAttrDesc	AwarenessAttrValue
3066038	40660384	40660385	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016039	40160394	40160395	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026039	40260394	40260395	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036039	40360394	40360395	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046039	40460394	40460395	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056039	40560394	40560395	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066039	40660394	40660395	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016040	40160404	40160405	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026040	40260404	40260405	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036040	40360404	40360405	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046040	40460404	40460405	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056040	40560404	40560405	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066040	40660404	40660405	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016041	40160414	40160415	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026041	40260414	40260415	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036041	40360414	40360415	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046041	40460414	40460415	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056041	40560414	40560415	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066041	40660414	40660415	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016042	40160424	40160425	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026042	40260424	40260425	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036042	40360424	40360425	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046042	40460424	40460425	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056042	40560424	40560425	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066042	40660424	40660425	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016043	40160434	40160435	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026043	40260434	40260435	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036043	40360434	40360435	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046043	40460434	40460435	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056043	40560434	40560435	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066043	40660434	40660435	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016044	40160444	40160445	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026044	40260444	40260445	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036044	40360444	40360445	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046044	40460444	40460445	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056044	40560444	40560445	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066044	40660444	40660445	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016045	40160454	40160455	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026045	40260454	40260455	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036045	40360454	40360455	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046045	40460454	40460455	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056045	40560454	40560455	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066045	40660454	40660455	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016046	40160464	40160465	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026046	40260464	40260465	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036046	40360464	40360465	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046046	40460464	40460465	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056046	40560464	40560465	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066046	40660464	40660465	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016047	40160474	40160475	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026047	40260474	40260475	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036047	40360474	40360475	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046047	40460474	40460475	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056047	40560474	40560475	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066047	40660474	40660475	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016048	40160484	40160485	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026048	40260484	40260485	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036048	40360484	40360485	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046048	40460484	40460485	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056048	40560484	40560485	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066048	40660484	40660485	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016049	40160494	40160495	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026049	40260494	40260495	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036049	40360494	40360495	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046049	40460494	40460495	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056049	40560494	40560495	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066049	40660494	40660495	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016050	40160504	40160505	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026050	40260504	40260505	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036050	40360504	40360505	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046050	40460504	40460505	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056050	40560504	40560505	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066050	40660504	40660505	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016051	40160514	40160515	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026051	40260514	40260515	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036051	40360514	40360515	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046051	40460514	40460515	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056051	40560514	40560515	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066051	40660514	40660515	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016052	40160524	40160525	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026052	40260524	40260525	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036052	40360524	40360525	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046052	40460524	40460525	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056052	40560524	40560525	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066052	40660524	40660525	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016053	40160534	40160535	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026053	40260534	40260535	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036053	40360534	40360535	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046053	40460534	40460535	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056053	40560534	40560535	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066053	40660534	40660535	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016054	40160544	40160545	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026054	40260544	40260545	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036054	40360544	40360545	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046054	40460544	40460545	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056054	40560544	40560545	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066054	40660544	40660545	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016055	40160554	40160555	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026055	40260554	40260555	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036055	40360554	40360555	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046055	40460554	40460555	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056055	40560554	40560555	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066055	40660554	40660555	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016056	40160564	40160565	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026056	40260564	40260565	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036056	40360564	40360565	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046056	40460564	40460565	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056056	40560564	40560565	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066056	40660564	40660565	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016057	40160574	40160575	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026057	40260574	40260575	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036057	40360574	40360575	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046057	40460574	40460575	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056057	40560574	40560575	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066057	40660574	40660575	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016058	40160584	40160585	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026058	40260584	40260585	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036058	40360584	40360585	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046058	40460584	40460585	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056058	40560584	40560585	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066058	40660584	40660585	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016059	40160594	40160595	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026059	40260594	40260595	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036059	40360594	40360595	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046059	40460594	40460595	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056059	40560594	40560595	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066059	40660594	40660595	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016060	40160604	40160605	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026060	40260604	40260605	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036060	40360604	40360605	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046060	40460604	40460605	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056060	40560604	40560605	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066060	40660604	40660605	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016061	40160614	40160615	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026061	40260614	40260615	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036061	40360614	40360615	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046061	40460614	40460615	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056061	40560614	40560615	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
