Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[3]	ItemId[4]	ItemCount[4]	ConditionId	ResId
2313	3045053	4	45	30450534	30450534	11050	505	0	0									0	3045053
2314	3055053	0	25	30550530	30550530	500	501	1	10000	40104	3							5000	3055053
2315	3055053	1	30	30550531	30550531	1680	502	1	20000	40100	3	40104	3					5000	3055053
2316	3055053	2	35	30550532	30550532	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3055053
2317	3055053	3	40	30550533	30550533	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3055053
2318	3055053	4	45	30550534	30550534	11050	505	0	0									0	3055053
2319	3065053	0	25	30650530	30650530	500	501	1	10000	40104	3							5000	3065053
2320	3065053	1	30	30650531	30650531	1680	502	1	20000	40100	3	40104	3					5000	3065053
2321	3065053	2	35	30650532	30650532	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3065053
2322	3065053	3	40	30650533	30650533	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3065053
2323	3065053	4	45	30650534	30650534	11050	505	0	0									0	3065053
2324	3015055	0	25	30150550	30150550	500	501	1	10000	40104	3							5000	3015055
2325	3015055	1	30	30150551	30150551	1680	502	1	20000	40100	3	40104	3					5000	3015055
2326	3015055	2	35	30150552	30150552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
2327	3015055	3	40	30150553	30150553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
2328	3015055	4	45	30150554	30150554	11050	505	0	0									0	3015055
2329	3025055	0	25	30250550	30250550	500	501	1	10000	40104	3							5000	3015055
2330	3025055	1	30	30250551	30250551	1680	502	1	20000	40100	3	40104	3					5000	3015055
2331	3025055	2	35	30250552	30250552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
2332	3025055	3	40	30250553	30250553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
2333	3025055	4	45	30250554	30250554	11050	505	0	0									0	3015055
2334	3035055	0	25	30350550	30350550	500	501	1	10000	40104	3							5000	3015055
2335	3035055	1	30	30350551	30350551	1680	502	1	20000	40100	3	40104	3					5000	3015055
2336	3035055	2	35	30350552	30350552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
2337	3035055	3	40	30350553	30350553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
2338	3035055	4	45	30350554	30350554	11050	505	0	0									0	3015055
2339	3045055	0	25	30450550	30450550	500	501	1	10000	40104	3							5000	3015055
2340	3045055	1	30	30450551	30450551	1680	502	1	20000	40100	3	40104	3					5000	3015055
2341	3045055	2	35	30450552	30450552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
2342	3045055	3	40	30450553	30450553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
2343	3045055	4	45	30450554	30450554	11050	505	0	0									0	3015055
2344	3055055	0	25	30550550	30550550	500	501	1	10000	40104	3							5000	3015055
2345	3055055	1	30	30550551	30550551	1680	502	1	20000	40100	3	40104	3					5000	3015055
2346	3055055	2	35	30550552	30550552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
2347	3055055	3	40	30550553	30550553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
2348	3055055	4	45	30550554	30550554	11050	505	0	0									0	3015055
2349	3065055	0	25	30650550	30650550	500	501	1	10000	40104	3							5000	3015055
2350	3065055	1	30	30650551	30650551	1680	502	1	20000	40100	3	40104	3					5000	3015055
2351	3065055	2	35	30650552	30650552	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015055
2352	3065055	3	40	30650553	30650553	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015055
2353	3065055	4	45	30650554	30650554	11050	505	0	0									0	3015055
2354	3015056	0	25	30150560	30150560	500	501	1	10000	40104	3							5000	3015056
2355	3015056	1	30	30150561	30150561	1680	502	1	20000	40100	3	40104	3					5000	3015056
2356	3015056	2	35	30150562	30150562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
2357	3015056	3	40	30150563	30150563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
2358	3015056	4	45	30150564	30150564	11050	505	0	0									0	3015056
2359	3025056	0	25	30250560	30250560	500	501	1	10000	40104	3							5000	3015056
2360	3025056	1	30	30250561	30250561	1680	502	1	20000	40100	3	40104	3					5000	3015056
2361	3025056	2	35	30250562	30250562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
2362	3025056	3	40	30250563	30250563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
2363	3025056	4	45	30250564	30250564	11050	505	0	0									0	3015056
2364	3035056	0	25	30350560	30350560	500	501	1	10000	40104	3							5000	3015056
2365	3035056	1	30	30350561	30350561	1680	502	1	20000	40100	3	40104	3					5000	3015056
2366	3035056	2	35	30350562	30350562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
2367	3035056	3	40	30350563	30350563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
2368	3035056	4	45	30350564	30350564	11050	505	0	0									0	3015056
2369	3045056	0	25	30450560	30450560	500	501	1	10000	40104	3							5000	3015056
2370	3045056	1	30	30450561	30450561	1680	502	1	20000	40100	3	40104	3					5000	3015056
2371	3045056	2	35	30450562	30450562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
2372	3045056	3	40	30450563	30450563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
2373	3045056	4	45	30450564	30450564	11050	505	0	0									0	3015056
2374	3055056	0	25	30550560	30550560	500	501	1	10000	40104	3							5000	3015056
2375	3055056	1	30	30550561	30550561	1680	502	1	20000	40100	3	40104	3					5000	3015056
2376	3055056	2	35	30550562	30550562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
2377	3055056	3	40	30550563	30550563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
2378	3055056	4	45	30550564	30550564	11050	505	0	0									0	3015056
2379	3065056	0	25	30650560	30650560	500	501	1	10000	40104	3							5000	3015056
2380	3065056	1	30	30650561	30650561	1680	502	1	20000	40100	3	40104	3					5000	3015056
2381	3065056	2	35	30650562	30650562	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015056
2382	3065056	3	40	30650563	30650563	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015056
2383	3065056	4	45	30650564	30650564	11050	505	0	0									0	3015056
2384	3016020	0	25	30160200	30160200	700	601	1	10000	40104	4							5000	3016020
2385	3016020	1	30	30160201	30160201	2360	602	1	20000	40100	4	40104	4					5000	3016020
2386	3016020	2	35	30160202	30160202	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016020
2387	3016020	3	40	30160203	30160203	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016020
2388	3016020	4	45	30160204	30160204	15280	605	0	0									0	3016020
2389	3026020	0	25	30260200	30260200	700	601	1	10000	40104	4							5000	3026020
2390	3026020	1	30	30260201	30260201	2360	602	1	20000	40100	4	40104	4					5000	3026020
2391	3026020	2	35	30260202	30260202	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026020
2392	3026020	3	40	30260203	30260203	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026020
2393	3026020	4	45	30260204	30260204	15280	605	0	0									0	3026020
2394	3036020	0	25	30360200	30360200	700	601	1	10000	40104	4							5000	3036020
2395	3036020	1	30	30360201	30360201	2360	602	1	20000	40100	4	40104	4					5000	3036020
2396	3036020	2	35	30360202	30360202	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036020
2397	3036020	3	40	30360203	30360203	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036020
2398	3036020	4	45	30360204	30360204	15280	605	0	0									0	3036020
2399	3046020	0	25	30460200	30460200	700	601	1	10000	40104	4							5000	3046020
2400	3046020	1	30	30460201	30460201	2360	602	1	20000	40100	4	40104	4					5000	3046020
2401	3046020	2	35	30460202	30460202	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046020
2402	3046020	3	40	30460203	30460203	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046020
2403	3046020	4	45	30460204	30460204	15280	605	0	0									0	3046020
2404	3056020	0	25	30560200	30560200	700	601	1	10000	40104	4							5000	3056020
2405	3056020	1	30	30560201	30560201	2360	602	1	20000	40100	4	40104	4					5000	3056020
2406	3056020	2	35	30560202	30560202	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056020
2407	3056020	3	40	30560203	30560203	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056020
2408	3056020	4	45	30560204	30560204	15280	605	0	0									0	3056020
2409	3066020	0	25	30660200	30660200	700	601	1	10000	40104	4							5000	3066020
2410	3066020	1	30	30660201	30660201	2360	602	1	20000	40100	4	40104	4					5000	3066020
2411	3066020	2	35	30660202	30660202	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066020
2412	3066020	3	40	30660203	30660203	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066020
2413	3066020	4	45	30660204	30660204	15280	605	0	0									0	3066020
2414	3016021	0	25	30160210	30160210	700	601	1	10000	40104	4							5000	3016021
2415	3016021	1	30	30160211	30160211	2360	602	1	20000	40100	4	40104	4					5000	3016021
2416	3016021	2	35	30160212	30160212	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016021
2417	3016021	3	40	30160213	30160213	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016021
2418	3016021	4	45	30160214	30160214	15280	605	0	0									0	3016021
2419	3026021	0	25	30260210	30260210	700	601	1	10000	40104	4							5000	3026021
2420	3026021	1	30	30260211	30260211	2360	602	1	20000	40100	4	40104	4					5000	3026021
2421	3026021	2	35	30260212	30260212	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026021
2422	3026021	3	40	30260213	30260213	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026021
2423	3026021	4	45	30260214	30260214	15280	605	0	0									0	3026021
2424	3036021	0	25	30360210	30360210	700	601	1	10000	40104	4							5000	3036021
2425	3036021	1	30	30360211	30360211	2360	602	1	20000	40100	4	40104	4					5000	3036021
2426	3036021	2	35	30360212	30360212	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036021
2427	3036021	3	40	30360213	30360213	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036021
2428	3036021	4	45	30360214	30360214	15280	605	0	0									0	3036021
2429	3046021	0	25	30460210	30460210	700	601	1	10000	40104	4							5000	3046021
2430	3046021	1	30	30460211	30460211	2360	602	1	20000	40100	4	40104	4					5000	3046021
2431	3046021	2	35	30460212	30460212	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046021
2432	3046021	3	40	30460213	30460213	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046021
2433	3046021	4	45	30460214	30460214	15280	605	0	0									0	3046021
2434	3056021	0	25	30560210	30560210	700	601	1	10000	40104	4							5000	3056021
2435	3056021	1	30	30560211	30560211	2360	602	1	20000	40100	4	40104	4					5000	3056021
2436	3056021	2	35	30560212	30560212	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056021
2437	3056021	3	40	30560213	30560213	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056021
2438	3056021	4	45	30560214	30560214	15280	605	0	0									0	3056021
2439	3066021	0	25	30660210	30660210	700	601	1	10000	40104	4							5000	3066021
2440	3066021	1	30	30660211	30660211	2360	602	1	20000	40100	4	40104	4					5000	3066021
2441	3066021	2	35	30660212	30660212	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066021
2442	3066021	3	40	30660213	30660213	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066021
2443	3066021	4	45	30660214	30660214	15280	605	0	0									0	3066021
2444	3016022	0	25	30160220	30160220	700	601	1	10000	40104	4							5000	3016022
2445	3016022	1	30	30160221	30160221	2360	602	1	20000	40100	4	40104	4					5000	3016022
2446	3016022	2	35	30160222	30160222	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016022
2447	3016022	3	40	30160223	30160223	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016022
2448	3016022	4	45	30160224	30160224	15280	605	0	0									0	3016022
2449	3026022	0	25	30260220	30260220	700	601	1	10000	40104	4							5000	3026022
2450	3026022	1	30	30260221	30260221	2360	602	1	20000	40100	4	40104	4					5000	3026022
2451	3026022	2	35	30260222	30260222	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026022
2452	3026022	3	40	30260223	30260223	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026022
2453	3026022	4	45	30260224	30260224	15280	605	0	0									0	3026022
2454	3036022	0	25	30360220	30360220	700	601	1	10000	40104	4							5000	3036022
2455	3036022	1	30	30360221	30360221	2360	602	1	20000	40100	4	40104	4					5000	3036022
2456	3036022	2	35	30360222	30360222	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036022
2457	3036022	3	40	30360223	30360223	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036022
2458	3036022	4	45	30360224	30360224	15280	605	0	0									0	3036022
2459	3046022	0	25	30460220	30460220	700	601	1	10000	40104	4							5000	3046022
2460	3046022	1	30	30460221	30460221	2360	602	1	20000	40100	4	40104	4					5000	3046022
2461	3046022	2	35	30460222	30460222	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046022
2462	3046022	3	40	30460223	30460223	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046022
2463	3046022	4	45	30460224	30460224	15280	605	0	0									0	3046022
2464	3056022	0	25	30560220	30560220	700	601	1	10000	40104	4							5000	3056022
2465	3056022	1	30	30560221	30560221	2360	602	1	20000	40100	4	40104	4					5000	3056022
2466	3056022	2	35	30560222	30560222	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056022
2467	3056022	3	40	30560223	30560223	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056022
2468	3056022	4	45	30560224	30560224	15280	605	0	0									0	3056022
2469	3066022	0	25	30660220	30660220	700	601	1	10000	40104	4							5000	3066022
2470	3066022	1	30	30660221	30660221	2360	602	1	20000	40100	4	40104	4					5000	3066022
2471	3066022	2	35	30660222	30660222	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066022
2472	3066022	3	40	30660223	30660223	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066022
2473	3066022	4	45	30660224	30660224	15280	605	0	0									0	3066022
2474	3016023	0	25	30160230	30160230	700	601	1	10000	40104	4							5000	3016023
2475	3016023	1	30	30160231	30160231	2360	602	1	20000	40100	4	40104	4					5000	3016023
2476	3016023	2	35	30160232	30160232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016023
2477	3016023	3	40	30160233	30160233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016023
2478	3016023	4	45	30160234	30160234	15280	605	0	0									0	3016023
2479	3026023	0	25	30260230	30260230	700	601	1	10000	40104	4							5000	3026023
2480	3026023	1	30	30260231	30260231	2360	602	1	20000	40100	4	40104	4					5000	3026023
2481	3026023	2	35	30260232	30260232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026023
2482	3026023	3	40	30260233	30260233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026023
2483	3026023	4	45	30260234	30260234	15280	605	0	0									0	3026023
2484	3036023	0	25	30360230	30360230	700	601	1	10000	40104	4							5000	3036023
2485	3036023	1	30	30360231	30360231	2360	602	1	20000	40100	4	40104	4					5000	3036023
2486	3036023	2	35	30360232	30360232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036023
2487	3036023	3	40	30360233	30360233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036023
2488	3036023	4	45	30360234	30360234	15280	605	0	0									0	3036023
2489	3046023	0	25	30460230	30460230	700	601	1	10000	40104	4							5000	3046023
2490	3046023	1	30	30460231	30460231	2360	602	1	20000	40100	4	40104	4					5000	3046023
2491	3046023	2	35	30460232	30460232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046023
2492	3046023	3	40	30460233	30460233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046023
2493	3046023	4	45	30460234	30460234	15280	605	0	0									0	3046023
2494	3056023	0	25	30560230	30560230	700	601	1	10000	40104	4							5000	3056023
2495	3056023	1	30	30560231	30560231	2360	602	1	20000	40100	4	40104	4					5000	3056023
2496	3056023	2	35	30560232	30560232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056023
2497	3056023	3	40	30560233	30560233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056023
2498	3056023	4	45	30560234	30560234	15280	605	0	0									0	3056023
2499	3066023	0	25	30660230	30660230	700	601	1	10000	40104	4							5000	3066023
2500	3066023	1	30	30660231	30660231	2360	602	1	20000	40100	4	40104	4					5000	3066023
2501	3066023	2	35	30660232	30660232	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066023
2502	3066023	3	40	30660233	30660233	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066023
2503	3066023	4	45	30660234	30660234	15280	605	0	0									0	3066023
2504	3015057	0	25	30150570	30150570	500	501	1	10000	40104	3							5000	3015057
2505	3015057	1	30	30150571	30150571	1680	502	1	20000	40100	3	40104	3					5000	3015057
2506	3015057	2	35	30150572	30150572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015057
2507	3015057	3	40	30150573	30150573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015057
2508	3015057	4	45	30150574	30150574	11050	505	0	0									0	3015057
2509	3025057	0	25	30250570	30250570	500	501	1	10000	40104	3							5000	3025057
2510	3025057	1	30	30250571	30250571	1680	502	1	20000	40100	3	40104	3					5000	3025057
2511	3025057	2	35	30250572	30250572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025057
2512	3025057	3	40	30250573	30250573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025057
2513	3025057	4	45	30250574	30250574	11050	505	0	0									0	3025057
2514	3035057	0	25	30350570	30350570	500	501	1	10000	40104	3							5000	3035057
2515	3035057	1	30	30350571	30350571	1680	502	1	20000	40100	3	40104	3					5000	3035057
2516	3035057	2	35	30350572	30350572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035057
2517	3035057	3	40	30350573	30350573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035057
2518	3035057	4	45	30350574	30350574	11050	505	0	0									0	3035057
2519	3045057	0	25	30450570	30450570	500	501	1	10000	40104	3							5000	3045057
2520	3045057	1	30	30450571	30450571	1680	502	1	20000	40100	3	40104	3					5000	3045057
2521	3045057	2	35	30450572	30450572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3045057
2522	3045057	3	40	30450573	30450573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3045057
2523	3045057	4	45	30450574	30450574	11050	505	0	0									0	3045057
2524	3055057	0	25	30550570	30550570	500	501	1	10000	40104	3							5000	3055057
2525	3055057	1	30	30550571	30550571	1680	502	1	20000	40100	3	40104	3					5000	3055057
2526	3055057	2	35	30550572	30550572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3055057
2527	3055057	3	40	30550573	30550573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3055057
2528	3055057	4	45	30550574	30550574	11050	505	0	0									0	3055057
2529	3065057	0	25	30650570	30650570	500	501	1	10000	40104	3							5000	3065057
2530	3065057	1	30	30650571	30650571	1680	502	1	20000	40100	3	40104	3					5000	3065057
2531	3065057	2	35	30650572	30650572	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3065057
2532	3065057	3	40	30650573	30650573	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3065057
2533	3065057	4	45	30650574	30650574	11050	505	0	0									0	3065057
2534	3016024	0	25	30160240	30160240	700	601	1	10000	40104	4							5000	3016024
2535	3016024	1	30	30160241	30160241	2360	602	1	20000	40100	4	40104	4					5000	3016024
2536	3016024	2	35	30160242	30160242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016024
2537	3016024	3	40	30160243	30160243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016024
2538	3016024	4	45	30160244	30160244	15280	605	0	0									0	3016024
2539	3026024	0	25	30260240	30260240	700	601	1	10000	40104	4							5000	3026024
2540	3026024	1	30	30260241	30260241	2360	602	1	20000	40100	4	40104	4					5000	3026024
2541	3026024	2	35	30260242	30260242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026024
2542	3026024	3	40	30260243	30260243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026024
2543	3026024	4	45	30260244	30260244	15280	605	0	0									0	3026024
2544	3036024	0	25	30360240	30360240	700	601	1	10000	40104	4							5000	3036024
2545	3036024	1	30	30360241	30360241	2360	602	1	20000	40100	4	40104	4					5000	3036024
2546	3036024	2	35	30360242	30360242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036024
2547	3036024	3	40	30360243	30360243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036024
2548	3036024	4	45	30360244	30360244	15280	605	0	0									0	3036024
2549	3046024	0	25	30460240	30460240	700	601	1	10000	40104	4							5000	3046024
2550	3046024	1	30	30460241	30460241	2360	602	1	20000	40100	4	40104	4					5000	3046024
2551	3046024	2	35	30460242	30460242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046024
2552	3046024	3	40	30460243	30460243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046024
2553	3046024	4	45	30460244	30460244	15280	605	0	0									0	3046024
2554	3056024	0	25	30560240	30560240	700	601	1	10000	40104	4							5000	3056024
2555	3056024	1	30	30560241	30560241	2360	602	1	20000	40100	4	40104	4					5000	3056024
2556	3056024	2	35	30560242	30560242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056024
2557	3056024	3	40	30560243	30560243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056024
2558	3056024	4	45	30560244	30560244	15280	605	0	0									0	3056024
2559	3066024	0	25	30660240	30660240	700	601	1	10000	40104	4							5000	3066024
2560	3066024	1	30	30660241	30660241	2360	602	1	20000	40100	4	40104	4					5000	3066024
2561	3066024	2	35	30660242	30660242	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066024
2562	3066024	3	40	30660243	30660243	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066024
2563	3066024	4	45	30660244	30660244	15280	605	0	0									0	3066024
2564	3016025	0	25	30160250	30160250	700	601	1	10000	40104	4							5000	3016025
2565	3016025	1	30	30160251	30160251	2360	602	1	20000	40100	4	40104	4					5000	3016025
2566	3016025	2	35	30160252	30160252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016025
2567	3016025	3	40	30160253	30160253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016025
2568	3016025	4	45	30160254	30160254	15280	605	0	0									0	3016025
2569	3026025	0	25	30260250	30260250	700	601	1	10000	40104	4							5000	3026025
2570	3026025	1	30	30260251	30260251	2360	602	1	20000	40100	4	40104	4					5000	3026025
2571	3026025	2	35	30260252	30260252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026025
2572	3026025	3	40	30260253	30260253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026025
2573	3026025	4	45	30260254	30260254	15280	605	0	0									0	3026025
2574	3036025	0	25	30360250	30360250	700	601	1	10000	40104	4							5000	3036025
2575	3036025	1	30	30360251	30360251	2360	602	1	20000	40100	4	40104	4					5000	3036025
2576	3036025	2	35	30360252	30360252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036025
2577	3036025	3	40	30360253	30360253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036025
2578	3036025	4	45	30360254	30360254	15280	605	0	0									0	3036025
2579	3046025	0	25	30460250	30460250	700	601	1	10000	40104	4							5000	3046025
2580	3046025	1	30	30460251	30460251	2360	602	1	20000	40100	4	40104	4					5000	3046025
2581	3046025	2	35	30460252	30460252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046025
2582	3046025	3	40	30460253	30460253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046025
2583	3046025	4	45	30460254	30460254	15280	605	0	0									0	3046025
2584	3056025	0	25	30560250	30560250	700	601	1	10000	40104	4							5000	3056025
2585	3056025	1	30	30560251	30560251	2360	602	1	20000	40100	4	40104	4					5000	3056025
2586	3056025	2	35	30560252	30560252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056025
2587	3056025	3	40	30560253	30560253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056025
2588	3056025	4	45	30560254	30560254	15280	605	0	0									0	3056025
2589	3066025	0	25	30660250	30660250	700	601	1	10000	40104	4							5000	3066025
2590	3066025	1	30	30660251	30660251	2360	602	1	20000	40100	4	40104	4					5000	3066025
2591	3066025	2	35	30660252	30660252	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066025
2592	3066025	3	40	30660253	30660253	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066025
2593	3066025	4	45	30660254	30660254	15280	605	0	0									0	3066025
2594	3015058	0	25	30150580	30150580	500	501	1	10000	40104	3							5000	3015058
2595	3015058	1	30	30150581	30150581	1680	502	1	20000	40100	3	40104	3					5000	3015058
2596	3015058	2	35	30150582	30150582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015058
2597	3015058	3	40	30150583	30150583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015058
2598	3015058	4	45	30150584	30150584	11050	505	0	0									0	3015058
2599	3025058	0	25	30250580	30250580	500	501	1	10000	40104	3							5000	3025058
2600	3025058	1	30	30250581	30250581	1680	502	1	20000	40100	3	40104	3					5000	3025058
2601	3025058	2	35	30250582	30250582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025058
2602	3025058	3	40	30250583	30250583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025058
2603	3025058	4	45	30250584	30250584	11050	505	0	0									0	3025058
2604	3035058	0	25	30350580	30350580	500	501	1	10000	40104	3							5000	3035058
2605	3035058	1	30	30350581	30350581	1680	502	1	20000	40100	3	40104	3					5000	3035058
2606	3035058	2	35	30350582	30350582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035058
2607	3035058	3	40	30350583	30350583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035058
2608	3035058	4	45	30350584	30350584	11050	505	0	0									0	3035058
2609	3045058	0	25	30450580	30450580	500	501	1	10000	40104	3							5000	3045058
2610	3045058	1	30	30450581	30450581	1680	502	1	20000	40100	3	40104	3					5000	3045058
